SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,PCT_FGA_2PT,PCT_FGA_3PT,PCT_PTS_2PT,PCT_PTS_2PT_MR,PCT_PTS_3PT,PCT_PTS_FB,PCT_PTS_FT,PCT_PTS_OFF_TOV,PCT_PTS_PAINT,PCT_AST_2PM,PCT_UAST_2PM,PCT_AST_3PM,PCT_UAST_3PM,PCT_AST_FGM,PCT_UAST_FGM,FGM,FGA,FG_PCT,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,PCT_FGA_2PT_RANK,PCT_FGA_3PT_RANK,PCT_PTS_2PT_RANK,PCT_PTS_2PT_MR_RANK,PCT_PTS_3PT_RANK,PCT_PTS_FB_RANK,PCT_PTS_FT_RANK,PCT_PTS_OFF_TOV_RANK,PCT_PTS_PAINT_RANK,PCT_AST_2PM_RANK,PCT_UAST_2PM_RANK,PCT_AST_3PM_RANK,PCT_UAST_3PM_RANK,PCT_AST_FGM_RANK,PCT_UAST_FGM_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,AVAILABLE_FLAG,MIN_SEC
2024-25,1642355,Bronny James,Bronny,1610612747,LAL,Los Angeles Lakers,0042400163,2025-04-25T00:00:00,LAL @ MIN,L,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,851,851,851,1679,1375,1299,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1545,1362,1,0:39
2024-25,1630183,Jaden McDaniels,Jaden,1610612750,MIN,Minnesota Timberwolves,0042400163,2025-04-25T00:00:00,MIN vs. LAL,W,38.2,0.773,0.227,0.8,0.0,0.1,0.267,0.1,0.4,0.8,0.5,0.5,1.0,0.0,0.538,0.462,13,22,0.591,1,1,1,1,228,390,1152,256,407,920,217,711,131,210,551,463,1,268,842,519,20,63,359,1,38:14
2024-25,203458,Alex Len,Alex,1610612747,LAL,Los Angeles Lakers,0042400163,2025-04-25T00:00:00,LAL @ MIN,L,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,851,851,851,1679,1375,1299,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1545,1362,1,0:39
2024-25,1629003,Shake Milton,Shake,1610612747,LAL,Los Angeles Lakers,0042400163,2025-04-25T00:00:00,LAL @ MIN,L,0.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,851,851,851,1679,1375,1299,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1545,1362,1,0:39
2024-25,1629029,Luka Dončić,Luka,1610612747,LAL,Los Angeles Lakers,0042400163,2025-04-25T00:00:00,LAL @ MIN,L,40.0,0.5,0.5,0.471,0.353,0.353,0.0,0.176,0.294,0.118,0.0,1.0,0.0,1.0,0.0,1.0,6,16,0.375,1,851,851,851,156,847,562,731,53,618,610,518,255,1111,952,1,837,1,1239,1,334,203,978,1,39:58
2024-25,2544,LeBron James,LeBron,1610612747,LAL,Los Angeles Lakers,0042400163,2025-04-25T00:00:00,LAL @ MIN,L,41.2,0.571,0.429,0.421,0.105,0.395,0.289,0.184,0.211,0.316,0.625,0.375,0.4,0.6,0.538,0.462,13,21,0.619,1,851,851,851,107,768,754,790,304,572,189,496,386,853,507,676,798,125,842,519,20,82,297,1,41:09
2024-25,203497,Rudy Gobert,Rudy,1610612750,MIN,Minnesota Timberwolves,0042400163,2025-04-25T00:00:00,MIN vs. LAL,W,25.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,1,1,772,1375,1299,1186,407,933,610,1,728,1141,952,842,837,268,1239,894,1362,1545,1362,1,25:24
2024-25,203507,Giannis Antetokounmpo,Giannis,1610612749,MIL,Milwaukee Bucks,0042400133,2025-04-25T00:00:00,MIL vs. IND,W,32.2,1.0,0.0,0.757,0.162,0.0,0.162,0.243,0.135,0.595,0.429,0.571,0.0,0.0,0.429,0.571,14,19,0.737,1,1,1,1,509,1,1299,307,226,933,413,371,565,399,728,445,837,268,1007,343,10,118,155,1,32:12
2024-25,1627783,Pascal Siakam,Pascal,1610612754,IND,Indiana Pacers,0042400133,2025-04-25T00:00:00,IND @ MIL,L,31.0,0.789,0.211,0.643,0.286,0.321,0.0,0.036,0.214,0.357,0.889,0.111,1.0,0.0,0.917,0.083,12,19,0.632,1,851,851,851,548,366,1176,468,75,675,610,828,376,802,347,839,1,268,469,893,32,118,274,1,30:59
2024-25,1630532,Franz Wagner,Franz,1610612753,ORL,Orlando Magic,0042400113,2025-04-25T00:00:00,ORL vs. BOS,W,37.9,0.519,0.481,0.5,0.063,0.281,0.219,0.219,0.375,0.438,0.125,0.875,1.0,0.0,0.364,0.636,11,27,0.407,1,1,1,1,239,845,699,655,392,715,283,408,166,622,941,239,1,268,1056,303,58,14,892,1,37:55
2024-25,203914,Gary Harris,Gary,1610612753,ORL,Orlando Magic,0042400113,2025-04-25T00:00:00,ORL vs. BOS,W,22.2,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,2,0.0,1,1,1,1,872,1375,1,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1272,1362,1,22:11
2024-25,201143,Al Horford,Al,1610612738,BOS,Boston Celtics,0042400113,2025-04-25T00:00:00,BOS @ ORL,L,34.5,0.4,0.6,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,5,0.4,1,851,851,851,387,1069,445,1186,407,1,610,834,728,1141,952,842,1,268,1,894,896,944,893,1,34:30
2024-25,1629216,Gabe Vincent,Gabe,1610612747,LAL,Los Angeles Lakers,0042400163,2025-04-25T00:00:00,LAL @ MIN,L,15.8,0.333,0.667,0.4,0.0,0.6,0.0,0.0,0.0,0.4,0.0,1.0,1.0,0.0,0.5,0.5,2,3,0.667,1,851,851,851,1105,1146,329,803,407,282,610,834,728,657,952,1,1,268,845,367,896,1168,193,1,15:50
2024-25,1626192,Pat Connaughton,Pat,1610612749,MIL,Milwaukee Bucks,0042400133,2025-04-25T00:00:00,MIL vs. IND,W,2.4,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,1,1,1592,1375,1299,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1545,1362,1,2:25
2024-25,1629018,Gary Trent Jr.,Gary,1610612749,MIL,Milwaukee Bucks,0042400133,2025-04-25T00:00:00,MIL vs. IND,W,34.1,0.25,0.75,0.108,0.054,0.73,0.216,0.162,0.297,0.054,0.5,0.5,0.889,0.111,0.818,0.182,11,16,0.688,1,1,1,1,407,1256,243,1181,402,221,288,569,254,1140,551,463,666,266,537,825,58,203,189,1,34:05
2024-25,203484,Kentavious Caldwell-Pope,Kentavious,1610612753,ORL,Orlando Magic,0042400113,2025-04-25T00:00:00,ORL vs. BOS,W,31.6,0.333,0.667,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,3,0.0,1,1,1,1,525,1146,329,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1168,1362,1,31:39
2024-25,201144,Mike Conley,Mike,1610612750,MIN,Minnesota Timberwolves,0042400163,2025-04-25T00:00:00,MIN vs. LAL,W,21.0,0.833,0.167,0.667,0.222,0.333,0.0,0.0,0.0,0.444,0.333,0.667,1.0,0.0,0.5,0.5,4,6,0.667,1,1,1,1,917,303,1225,369,131,638,610,834,728,604,779,353,1,268,845,367,574,868,193,1,21:01
2024-25,1642261,Dalton Knecht,Dalton,1610612747,LAL,Los Angeles Lakers,0042400163,2025-04-25T00:00:00,LAL @ MIN,L,0.6,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,851,851,851,1679,1375,1,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1398,1362,1,0:39
2024-25,1627752,Taurean Prince,Taurean,1610612749,MIL,Milwaukee Bucks,0042400133,2025-04-25T00:00:00,MIL vs. IND,W,3.1,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,1,1,1,1559,1375,1,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1398,1362,1,3:07
2024-25,1628436,Luke Kornet,Luke,1610612738,BOS,Boston Celtics,0042400113,2025-04-25T00:00:00,BOS @ ORL,L,19.4,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,0.333,0.0,0.0,0.667,0.333,3,6,0.5,1,851,851,851,972,1,1299,1,407,933,610,834,728,1,433,682,837,268,654,618,711,868,504,1,19:25
2024-25,1626171,Bobby Portis,Bobby,1610612749,MIL,Milwaukee Bucks,0042400133,2025-04-25T00:00:00,MIL vs. IND,W,32.2,0.692,0.308,1.0,0.6,0.0,0.0,0.0,0.4,0.4,0.6,0.4,0.0,0.0,0.6,0.4,5,13,0.385,1,1,1,1,508,538,992,1,17,933,610,834,131,657,511,657,837,268,764,555,450,339,963,1,32:13
2024-25,1641716,Jarace Walker,Jarace,1610612754,IND,Indiana Pacers,0042400133,2025-04-25T00:00:00,IND @ MIL,L,5.8,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,2,0.5,1,851,851,851,1447,1,1299,1,407,933,610,834,728,1,1,842,837,268,1,894,1101,1272,504,1,5:50
2024-25,1630167,Obi Toppin,Obi,1610612754,IND,Indiana Pacers,0042400133,2025-04-25T00:00:00,IND @ MIL,L,16.0,0.556,0.444,0.8,0.2,0.0,0.2,0.2,0.0,0.6,0.5,0.5,0.0,0.0,0.5,0.5,4,9,0.444,1,851,851,851,1096,795,728,256,159,933,310,436,728,387,551,463,837,268,845,367,574,586,791,1,16:02
2024-25,1627759,Jaylen Brown,Jaylen,1610612738,BOS,Boston Celtics,0042400113,2025-04-25T00:00:00,BOS @ ORL,L,33.7,0.857,0.143,0.632,0.0,0.158,0.158,0.21,0.211,0.632,0.167,0.833,1.0,0.0,0.286,0.714,7,14,0.5,1,851,851,851,427,287,1249,476,407,861,420,426,386,361,919,260,1,268,1131,222,252,285,504,1,33:44
2024-25,1629614,Andrew Nembhard,Andrew,1610612754,IND,Indiana Pacers,0042400133,2025-04-25T00:00:00,IND @ MIL,L,30.2,0.875,0.125,0.667,0.333,0.0,1.0,0.333,0.0,0.333,1.0,0.0,0.0,0.0,1.0,0.0,2,8,0.25,1,851,851,851,574,273,1264,369,56,933,1,198,728,818,1,842,837,268,1,894,896,682,1213,1,30:13
2024-25,1628401,Derrick White,Derrick,1610612738,BOS,Boston Celtics,0042400113,2025-04-25T00:00:00,BOS @ ORL,L,39.6,0.429,0.571,0.625,0.0,0.375,0.125,0.0,0.125,0.625,0.4,0.6,0.5,0.5,0.429,0.571,7,14,0.5,1,851,851,851,176,1037,481,486,407,582,473,834,589,367,742,414,732,137,1007,343,252,285,504,1,39:36
2024-25,1629638,Nickeil Alexander-Walker,Nickeil,1610612750,MIN,Minnesota Timberwolves,0042400163,2025-04-25T00:00:00,MIN vs. LAL,W,13.9,0.25,0.75,0.0,0.0,0.75,0.0,0.25,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4,0.25,1,1,1,1,1175,1256,243,1186,407,174,610,336,728,1141,952,842,1,268,1,894,1101,1037,1213,1,13:56
2024-25,1628418,Thomas Bryant,Thomas,1610612754,IND,Indiana Pacers,0042400133,2025-04-25T00:00:00,IND @ MIL,L,21.4,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,2,0.5,1,851,851,851,898,847,562,1186,407,1,610,834,728,1141,952,842,1,268,1,894,1101,1272,504,1,21:24
2024-25,1628398,Kyle Kuzma,Kyle,1610612749,MIL,Milwaukee Bucks,0042400133,2025-04-25T00:00:00,MIL vs. IND,W,20.6,0.778,0.222,0.667,0.0,0.333,0.0,0.0,0.0,0.667,0.667,0.333,1.0,0.0,0.75,0.25,4,9,0.444,1,1,1,1,935,377,1156,369,407,638,610,834,728,284,433,682,1,268,580,728,574,586,791,1,20:36
2024-25,1630202,Payton Pritchard,Payton,1610612738,BOS,Boston Celtics,0042400113,2025-04-25T00:00:00,BOS @ ORL,L,25.5,1.0,0.0,0.667,0.0,0.0,0.0,0.333,0.0,0.667,0.0,1.0,0.0,0.0,0.0,1.0,1,2,0.5,1,851,851,851,765,1,1299,369,407,933,610,198,728,284,952,1,837,268,1239,1,1101,1272,504,1,25:32
2024-25,202709,Cory Joseph,Cory,1610612753,ORL,Orlando Magic,0042400113,2025-04-25T00:00:00,ORL vs. BOS,W,27.7,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.5,0.0,0.0,0.0,1.0,0.0,1.0,0.0,2,4,0.5,1,1,1,1,678,1375,1,1186,407,1,610,834,76,1141,952,842,1,268,1,894,896,1037,504,1,27:42
2024-25,1630175,Cole Anthony,Cole,1610612753,ORL,Orlando Magic,0042400113,2025-04-25T00:00:00,ORL vs. BOS,W,14.5,0.75,0.25,1.0,0.5,0.0,0.5,0.0,0.5,0.5,1.0,0.0,0.0,0.0,1.0,0.0,2,4,0.5,1,1,1,1,1155,416,1081,1,20,933,60,834,76,503,1,842,837,268,1,894,896,1037,504,1,14:29
2024-25,204001,Kristaps Porziņģis,Kristaps,1610612738,BOS,Boston Celtics,0042400113,2025-04-25T00:00:00,BOS @ ORL,L,34.4,0.7,0.3,0.857,0.0,0.0,0.0,0.143,0.0,0.857,1.0,0.0,0.0,0.0,1.0,0.0,3,10,0.3,1,851,851,851,392,523,1011,226,407,933,610,606,728,190,1,842,837,268,1,894,711,523,1167,1,34:24
2024-25,1628978,Donte DiVincenzo,Donte,1610612750,MIN,Minnesota Timberwolves,0042400163,2025-04-25T00:00:00,MIN vs. LAL,W,30.7,0.385,0.615,0.4,0.2,0.6,0.0,0.0,0.0,0.2,0.5,0.5,0.5,0.5,0.5,0.5,4,13,0.308,1,1,1,1,557,1104,431,803,159,282,610,834,728,1030,551,463,732,137,845,367,574,339,1160,1,30:43
2024-25,1630169,Tyrese Haliburton,Tyrese,1610612754,IND,Indiana Pacers,0042400133,2025-04-25T00:00:00,IND @ MIL,L,31.6,0.182,0.818,0.143,0.0,0.857,0.0,0.0,0.214,0.143,0.0,1.0,0.5,0.5,0.4,0.6,5,11,0.455,1,851,851,851,530,1332,210,1157,407,144,610,834,376,1088,952,1,732,137,1022,317,450,450,765,1,31:34
2024-25,203944,Julius Randle,Julius,1610612750,MIN,Minnesota Timberwolves,0042400163,2025-04-25T00:00:00,MIN vs. LAL,W,41.0,0.692,0.308,0.455,0.0,0.136,0.136,0.409,0.227,0.455,0.8,0.2,1.0,0.0,0.833,0.167,6,13,0.462,1,1,1,1,116,538,992,749,407,886,457,145,352,599,366,801,1,268,508,826,334,339,744,1,40:57
2024-25,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,0042400113,2025-04-25T00:00:00,BOS @ ORL,L,39.4,0.545,0.455,0.333,0.111,0.333,0.167,0.334,0.056,0.222,0.333,0.667,0.25,0.75,0.3,0.7,10,22,0.455,1,851,851,851,184,822,716,962,296,638,384,198,722,1004,779,353,829,99,1126,232,85,63,765,1,39:21
2024-25,1630162,Anthony Edwards,Anthony,1610612750,MIN,Minnesota Timberwolves,0042400163,2025-04-25T00:00:00,MIN vs. LAL,W,42.3,0.615,0.385,0.483,0.069,0.517,0.241,0.0,0.276,0.414,0.286,0.714,0.4,0.6,0.333,0.667,12,26,0.462,1,1,1,1,77,690,845,724,380,423,257,834,278,654,837,339,798,125,1061,238,32,21,744,1,42:18
2024-25,203932,Aaron Gordon,Aaron,1610612743,DEN,Denver Nuggets,0042400173,2025-04-24T00:00:00,DEN @ LAC,L,31.8,0.75,0.25,0.533,0.133,0.4,0.2,0.067,0.133,0.4,0.75,0.25,1.0,0.0,0.833,0.167,6,16,0.375,1,851,851,851,522,416,1081,622,257,566,310,780,566,657,387,762,1,268,508,826,334,203,978,1,31:46
2024-25,1627750,Jamal Murray,Jamal,1610612743,DEN,Denver Nuggets,0042400173,2025-04-24T00:00:00,DEN @ LAC,L,36.3,0.733,0.267,0.609,0.174,0.13,0.0,0.261,0.174,0.435,0.429,0.571,0.0,1.0,0.375,0.625,8,15,0.533,1,851,851,851,314,471,1071,510,205,893,610,330,467,625,728,445,837,1,1047,307,180,242,471,1,36:18
2024-25,1641717,Cason Wallace,Cason,1610612760,OKC,Oklahoma City Thunder,0042400143,2025-04-24T00:00:00,OKC @ MEM,W,24.0,0.25,0.75,0.4,0.0,0.6,0.0,0.0,0.4,0.4,1.0,0.0,1.0,0.0,1.0,0.0,2,4,0.5,1,1,1,1,825,1256,243,803,407,282,610,834,131,657,1,842,1,268,1,894,896,1037,504,1,23:59
2024-25,203992,Bogdan Bogdanović,Bogdan,1610612746,LAC,LA Clippers,0042400173,2025-04-24T00:00:00,LAC vs. DEN,W,10.5,0.333,0.667,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,1,3,0.333,1,1,1,1,1308,1146,329,1,407,933,610,834,1,1,1,842,837,268,1,894,1101,1168,1049,1,10:28
2024-25,1630540,Miles McBride,Miles,1610612752,NYK,New York Knicks,0042400123,2025-04-24T00:00:00,NYK @ DET,W,9.3,0.5,0.5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,4,0.25,1,1,1,1,1341,847,562,1186,407,1,610,834,728,1141,952,842,1,268,1,894,1101,1037,1213,1,9:16
2024-25,203501,Tim Hardaway Jr.,Tim,1610612765,DET,Detroit Pistons,0042400123,2025-04-24T00:00:00,DET vs. NYK,L,35.9,0.077,0.923,0.0,0.0,0.875,0.125,0.125,0.125,0.0,0.0,0.0,0.857,0.143,0.857,0.143,7,13,0.538,1,851,851,851,326,1372,171,1186,407,143,473,649,589,1141,952,842,670,262,490,855,252,339,457,1,35:55
2024-25,1628969,Mikal Bridges,Mikal,1610612752,NYK,New York Knicks,0042400123,2025-04-24T00:00:00,NYK @ DET,W,38.8,0.538,0.462,0.4,0.0,0.45,0.1,0.15,0.2,0.4,0.0,1.0,1.0,0.0,0.429,0.571,7,13,0.538,1,1,1,1,208,831,710,803,407,479,515,601,398,657,952,1,1,268,1007,343,252,339,457,1,38:49
2024-25,201599,DeAndre Jordan,DeAndre,1610612743,DEN,Denver Nuggets,0042400173,2025-04-24T00:00:00,DEN @ LAC,L,4.9,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,851,851,851,1481,1375,1299,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1545,1362,1,4:53
2024-25,1631246,Vince Williams Jr.,Vince,1610612763,MEM,Memphis Grizzlies,0042400143,2025-04-24T00:00:00,MEM vs. OKC,L,0.5,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,851,851,851,1683,1375,1299,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1545,1362,1,0:27
2024-25,1628404,Josh Hart,Josh,1610612752,NYK,New York Knicks,0042400123,2025-04-24T00:00:00,NYK @ DET,W,40.8,0.857,0.143,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.667,0.333,0.0,0.0,0.667,0.333,3,7,0.429,1,1,1,1,121,287,1249,1,407,933,610,834,728,1,433,682,837,268,654,618,711,778,833,1,40:46
2024-25,1629630,Ja Morant,Ja,1610612763,MEM,Memphis Grizzlies,0042400143,2025-04-24T00:00:00,MEM vs. OKC,L,15.5,0.636,0.364,0.667,0.133,0.2,0.133,0.133,0.267,0.533,0.2,0.8,1.0,0.0,0.333,0.667,6,11,0.545,1,851,851,851,1118,645,883,369,257,815,460,636,289,477,895,270,1,268,1061,238,334,450,433,1,15:32
2024-25,1626157,Karl-Anthony Towns,Karl-Anthony,1610612752,NYK,New York Knicks,0042400123,2025-04-24T00:00:00,NYK @ DET,W,41.2,0.556,0.444,0.387,0.129,0.387,0.194,0.226,0.0,0.258,0.833,0.167,1.0,0.0,0.9,0.1,10,18,0.556,1,1,1,1,104,795,728,908,270,579,338,396,728,943,356,821,1,268,473,888,85,145,415,1,41:13
2024-25,1628379,Luke Kennard,Luke,1610612763,MEM,Memphis Grizzlies,0042400143,2025-04-24T00:00:00,MEM vs. OKC,L,32.9,0.333,0.667,0.4,0.0,0.6,1.0,0.0,0.0,0.4,1.0,0.0,1.0,0.0,1.0,0.0,2,6,0.333,1,851,851,851,477,1146,329,803,407,282,1,834,728,657,1,842,1,268,1,894,896,868,1049,1,32:55
2024-25,1630583,Santi Aldama,Santi,1610612763,MEM,Memphis Grizzlies,0042400143,2025-04-24T00:00:00,MEM vs. OKC,L,31.2,0.429,0.571,0.571,0.0,0.429,0.0,0.0,0.143,0.571,0.25,0.75,1.0,0.0,0.5,0.5,6,14,0.429,1,851,851,851,539,1037,481,541,407,487,610,834,541,411,850,298,1,268,845,367,334,285,833,1,31:13
2024-25,1641744,Zach Edey,Zach,1610612763,MEM,Memphis Grizzlies,0042400143,2025-04-24T00:00:00,MEM vs. OKC,L,29.6,1.0,0.0,0.667,0.222,0.0,0.0,0.333,0.0,0.444,1.0,0.0,0.0,0.0,1.0,0.0,3,3,1.0,1,851,851,851,609,1,1299,369,131,933,610,198,728,604,1,842,837,268,1,894,711,1168,1,1,29:35
2024-25,1628983,Shai Gilgeous-Alexander,Shai,1610612760,OKC,Oklahoma City Thunder,0042400143,2025-04-24T00:00:00,OKC @ MEM,W,40.4,0.731,0.269,0.516,0.258,0.194,0.097,0.29,0.161,0.258,0.25,0.75,0.0,1.0,0.2,0.8,10,26,0.385,1,1,1,1,131,475,1069,651,106,832,527,286,505,943,850,298,837,1,1180,162,85,21,963,1,40:24
2024-25,1631114,Jalen Williams,Jalen,1610612760,OKC,Oklahoma City Thunder,0042400143,2025-04-24T00:00:00,OKC @ MEM,W,37.2,0.625,0.375,0.538,0.154,0.231,0.077,0.231,0.077,0.385,0.429,0.571,0.5,0.5,0.444,0.556,9,16,0.563,1,1,1,1,268,667,858,621,231,774,570,383,695,752,728,445,732,137,999,356,126,203,404,1,37:12
2024-25,1629618,Jalen Pickett,Jalen,1610612743,DEN,Denver Nuggets,0042400173,2025-04-24T00:00:00,DEN @ LAC,L,10.8,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,851,851,851,1297,1,1299,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1398,1362,1,10:45
2024-25,1629011,Mitchell Robinson,Mitchell,1610612752,NYK,New York Knicks,0042400123,2025-04-24T00:00:00,NYK @ DET,W,15.6,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1,3,0.333,1,1,1,1,1116,1,1299,1,407,933,610,834,728,1,952,1,837,268,1239,1,1101,1168,1049,1,15:37
2024-25,1627936,Alex Caruso,Alex,1610612760,OKC,Oklahoma City Thunder,0042400143,2025-04-24T00:00:00,OKC @ MEM,W,23.1,0.571,0.429,0.6,0.0,0.3,0.4,0.1,0.2,0.6,0.667,0.333,1.0,0.0,0.75,0.25,4,7,0.571,1,1,1,1,842,768,754,518,407,689,96,711,398,387,433,682,1,268,580,728,574,778,373,1,23:05
2024-25,1626181,Norman Powell,Norman,1610612746,LAC,LA Clippers,0042400173,2025-04-24T00:00:00,LAC vs. DEN,W,29.0,0.333,0.667,0.4,0.0,0.45,0.25,0.15,0.1,0.4,0.25,0.75,1.0,0.0,0.571,0.429,7,12,0.583,1,1,1,1,636,1146,329,803,407,479,227,601,649,657,850,298,1,268,811,533,252,411,364,1,28:58
2024-25,1630590,Scotty Pippen Jr.,Scotty,1610612763,MEM,Memphis Grizzlies,0042400143,2025-04-24T00:00:00,MEM vs. OKC,L,38.3,0.375,0.625,0.143,0.0,0.643,0.143,0.214,0.107,0.143,0.5,0.5,0.833,0.167,0.75,0.25,8,16,0.5,1,851,851,851,224,1115,412,1157,407,262,440,417,634,1088,551,463,672,259,580,728,180,203,504,1,38:17
2024-25,1631096,Chet Holmgren,Chet,1610612760,OKC,Oklahoma City Thunder,0042400143,2025-04-24T00:00:00,OKC @ MEM,W,32.2,0.375,0.625,0.25,0.0,0.625,0.0,0.125,0.125,0.25,0.667,0.333,1.0,0.0,0.875,0.125,8,16,0.5,1,1,1,1,511,1115,412,1051,407,275,610,649,589,947,433,682,1,268,482,873,180,203,504,1,32:10
2024-25,1629234,Drew Eubanks,Drew,1610612746,LAC,LA Clippers,0042400173,2025-04-24T00:00:00,LAC vs. DEN,W,3.7,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,1,0.0,1,1,1,1,1525,1,1299,1186,407,933,610,1,197,1141,952,842,837,268,1239,894,1362,1398,1362,1,3:43
2024-25,1629013,Landry Shamet,Landry,1610612752,NYK,New York Knicks,0042400123,2025-04-24T00:00:00,NYK @ DET,W,3.6,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,1,1,1537,1375,1299,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1545,1362,1,3:35
2024-25,201988,Patty Mills,Patty,1610612746,LAC,LA Clippers,0042400173,2025-04-24T00:00:00,LAC vs. DEN,W,3.7,0.5,0.5,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1,2,0.5,1,1,1,1,1525,847,562,1186,407,1,610,834,1,1141,952,842,1,268,1,894,1101,1272,504,1,3:43
2024-25,1642353,Cam Christie,Cam,1610612746,LAC,LA Clippers,0042400173,2025-04-24T00:00:00,LAC vs. DEN,W,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,1,1,1525,1375,1299,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1545,1362,1,3:43
2024-25,1641738,Kobe Brown,Kobe,1610612746,LAC,LA Clippers,0042400173,2025-04-24T00:00:00,LAC vs. DEN,W,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,1,1,1525,1375,1299,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1545,1362,1,3:43
2024-25,1631119,Jaylin Williams,Jaylin,1610612760,OKC,Oklahoma City Thunder,0042400143,2025-04-24T00:00:00,OKC @ MEM,W,3.7,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0,0,0.0,1,1,1,1,1533,1375,1299,1186,407,933,610,834,728,1141,952,842,837,268,1239,894,1362,1545,1362,1,3:41
