player,team,number,position,height,weight,last_attended,country,profile_url,is_active,is_free_agent,is_retired,headshot_url,birthdate,experience,legacy,draft_year,draft_round,draft_pick,draft_status,player_id
Alan Anderson,RET,9,Forward-Guard,78.0,220.0,Michigan State,USA,https://www.nba.com/player/101187/alan-anderson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/101187.png,1980-01-01,9.0,False,0.0,0.0,0.0,UDF,anderal01
Antonio Anderson,RET,,Guard,78.0,215.0,Memphis,USA,https://www.nba.com/player/202079/antonio-anderson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/202079.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,anderan01
Cliff Anderson,RET,26,Guard,74.0,200.0,St. Joseph's (PA),USA,https://www.nba.com/player/76035/HISTADD-cliff-anderson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1944-09-07,3.0,True,1967.0,1.0,35.0,Drafted,andercl01
Daniel Anderson,RET,33,Guard,74.0,185.0,Southern California,USA,https://www.nba.com/player/76036/HISTADD-daniel-anderson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1951-01-01,2.0,True,1974.0,1.0,92.0,Drafted,anderda01
Derek Anderson,RET,1,Guard,77.0,195.0,Kentucky,USA,https://www.nba.com/player/1507/derek-anderson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1507.png,1980-01-01,12.0,False,1997.0,1.0,13.0,Drafted,anderde01
Dwight Anderson,RET,20,Guard,75.0,185.0,Southern California,USA,https://www.nba.com/player/76037/HISTADD-dwight-anderson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1960-12-28,1.0,True,1982.0,1.0,41.0,Drafted,anderdw01
Eric Anderson,RET,42,Forward,81.0,220.0,Indiana,USA,https://www.nba.com/player/944/eric-anderson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/944.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,anderer01
Greg Anderson,RET,0,Center-Forward,82.0,250.0,Houston,USA,https://www.nba.com/player/246/greg-anderson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/246.png,1980-01-01,10.0,False,1987.0,1.0,23.0,Drafted,andergr01
James Anderson,RET,5,Guard-Forward,78.0,213.0,Oklahoma State,USA,https://www.nba.com/player/202341/james-anderson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/202341.png,1980-01-01,6.0,False,2010.0,1.0,20.0,Drafted,anderja01
Jerome Anderson,RET,21-23,Guard,77.0,195.0,West Virginia,USA,https://www.nba.com/player/76040/HISTADD-jerome-anderson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1953-10-09,2.0,True,1975.0,1.0,53.0,Drafted,anderje01
Justin Anderson,RET,,Forward-Guard,77.0,231.0,Virginia,USA,https://www.nba.com/player/1626147/justin-anderson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1626147.png,1980-01-01,7.0,False,2015.0,1.0,21.0,Drafted,anderju01
Kenny Anderson,RET,,Guard,73.0,168.0,Georgia Tech,USA,https://www.nba.com/player/72/kenny-anderson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/72.png,1980-01-01,14.0,False,1991.0,1.0,2.0,Drafted,anderke01
Kim Anderson,RET,42,Forward,79.0,200.0,Missouri,USA,https://www.nba.com/player/76041/HISTADD-kim-anderson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1955-05-12,1.0,True,1978.0,1.0,146.0,Drafted,anderki01
Michael Anderson,RET,10,Guard,71.0,184.0,Drexel,USA,https://www.nba.com/player/76042/HISTADD-michael-anderson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1966-03-23,1.0,True,1988.0,1.0,73.0,Drafted,andermi01
Mitchell Anderson,RET,11,Forward,80.0,195.0,Bradley,USA,https://www.nba.com/player/76043/HISTADD-jj-anderson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1960-09-23,3.0,True,1982.0,1.0,36.0,Drafted,andermi01
Nick Anderson,RET,5,Forward-Guard,78.0,228.0,Illinois,USA,https://www.nba.com/player/98/nick-anderson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,,False,0.0,0.0,0.0,UDF,anderni01
Richard Anderson,RET,35,Forward,82.0,240.0,California-Santa Barbara,USA,https://www.nba.com/player/76045/HISTADD-richard-anderson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1960-11-19,6.0,True,1982.0,1.0,32.0,Drafted,anderri01
Ron Anderson,RET,35,Forward,79.0,215.0,Fresno State,USA,https://www.nba.com/player/76046/HISTADD-ron-anderson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1958-10-15,10.0,True,1984.0,1.0,27.0,Drafted,anderro01
Ryan Anderson,RET,,Forward,81.0,240.0,California,USA,https://www.nba.com/player/201583/ryan-anderson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201583.png,1980-01-01,12.0,False,2008.0,1.0,21.0,Drafted,anderry01
Shandon Anderson,RET,49,Guard-Forward,78.0,215.0,Georgia,USA,https://www.nba.com/player/1000/shandon-anderson,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1000.png,1980-01-01,10.0,False,1996.0,2.0,54.0,Drafted,andersh01
Willie Anderson,RET,35,Guard-Forward,80.0,200.0,Georgia,USA,https://www.nba.com/player/335/willie-anderson,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,,False,0.0,0.0,0.0,UDF,anderwi01
Wally Anderzunas,RET,21,Center,79.0,220.0,Creighton,USA,https://www.nba.com/player/76048/HISTADD-wally-anderzunas,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1946-01-11,1.0,True,1969.0,1.0,25.0,Drafted,anderwa01
Martynas Andriuskevicius,RET,15,Center,86.0,240.0,Zalgiris,Lithuania,https://www.nba.com/player/101149/martynas-andriuskevicius,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/101149.png,1980-01-01,2.0,False,2005.0,2.0,44.0,Drafted,andrima01
Don Anielak,RET,12,Forward,79.0,190.0,Missouri State,USA,https://www.nba.com/player/76049/HISTADD-don-anielak,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1930-11-01,1.0,True,1954.0,1.0,26.0,Drafted,anieldo01
Ike Anigbogu,RET,,Center,82.0,250.0,UCLA,USA,https://www.nba.com/player/1628387/ike-anigbogu,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628387.png,1980-01-01,3.0,False,2017.0,2.0,47.0,Drafted,anigbik01
Michael Ansley,RET,54,Forward,79.0,225.0,Alabama,USA,https://www.nba.com/player/76050/HISTADD-michael-ansley,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1967-02-08,3.0,True,1989.0,1.0,37.0,Drafted,anslemi01
Chris Anstey,RET,22,Center,84.0,249.0,South East Melbourne,Australia,https://www.nba.com/player/1512/chris-anstey,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,,False,0.0,0.0,0.0,UDF,anstech01
Kostas Antetokounmpo,RET,37,Forward,82.0,200.0,Dayton,Greece,https://www.nba.com/player/1628961/kostas-antetokounmpo,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628961.png,1980-01-01,4.0,False,2018.0,2.0,60.0,Drafted,antetko01
Thanasis Antetokounmpo,RET,43,Forward,79.0,219.0,Panathinaikos,Greece,https://www.nba.com/player/203648/thanasis-antetokounmpo,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203648.png,1980-01-01,7.0,False,2014.0,2.0,51.0,Drafted,antetth01
Carmelo Anthony,RET,7,Forward,79.0,238.0,Syracuse,USA,https://www.nba.com/player/2546/carmelo-anthony,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2546.png,1980-01-01,20.0,False,2003.0,1.0,3.0,Drafted,anthoca01
Greg Anthony,RET,50,Guard,73.0,180.0,UNLV,USA,https://www.nba.com/player/21/greg-anthony,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,11.0,False,1991.0,1.0,12.0,Drafted,anthogr01
Joel Anthony,RET,30,Center,81.0,245.0,UNLV,Canada,https://www.nba.com/player/201202/joel-anthony,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201202.png,1980-01-01,11.0,False,0.0,0.0,0.0,UDF,anthojo01
Pero Antic,RET,6,Forward-Center,83.0,260.0,Olympiacos,Macedonia,https://www.nba.com/player/203544/pero-antic,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203544.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,anticpe01
Keith Appling,RET,,Guard,73.0,185.0,Michigan State,USA,https://www.nba.com/player/203951/keith-appling,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/203951.png,1980-01-01,1.0,False,0.0,0.0,0.0,UDF,applike01
Rafael Araujo,RET,55,Center,83.0,270.0,Brigham Young,Brazil,https://www.nba.com/player/2737/rafael-araujo,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2737.png,1980-01-01,4.0,False,2004.0,1.0,8.0,Drafted,araujra01
Stacey Arceneaux,RET,,Forward,76.0,210.0,Iowa State,USA,https://www.nba.com/player/76053/HISTADD-stacey-arceneaux,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1936-02-17,1.0,True,0.0,0.0,0.0,UDF,arcenst01
Nate Archibald,RET,1,Guard,73.0,150.0,Texas-El Paso,USA,https://www.nba.com/player/76054/HISTADD-nate-archibald,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1948-09-02,13.0,True,1970.0,1.0,19.0,Drafted,archina01
Robert Archibald,RET,34,Forward,83.0,250.0,Illinois,Scotland,https://www.nba.com/player/2425/robert-archibald,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2425.png,1980-01-01,3.0,False,2002.0,2.0,31.0,Drafted,archiro01
Ryan Arcidiacono,RET,,Guard,75.0,195.0,Villanova,USA,https://www.nba.com/player/1627853/ryan-arcidiacono,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1627853.png,1980-01-01,7.0,False,0.0,0.0,0.0,UDF,arcidry01
Jim Ard,RET,34,Center,81.0,215.0,Cincinnati,USA,https://www.nba.com/player/76055/HISTADD-jim-ard,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1948-09-19,4.0,True,1970.0,1.0,6.0,Drafted,ardji0100
Gilbert Arenas,RET,10,Guard,76.0,215.0,Arizona,USA,https://www.nba.com/player/2240/gilbert-arenas,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,12.0,False,2001.0,2.0,30.0,Drafted,arenagi01
Trevor Ariza,RET,,Forward,80.0,215.0,UCLA,USA,https://www.nba.com/player/2772/trevor-ariza,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2772.png,1980-01-01,18.0,False,2004.0,2.0,43.0,Drafted,arizatr01
Paul Arizin,RET,11,Forward,76.0,190.0,Villanova,USA,https://www.nba.com/player/76056/HISTADD-paul-arizin,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,,True,0.0,0.0,0.0,UDF,arizipa01
Joe Arlauckas,RET,53,Forward,81.0,230.0,Niagara,USA,https://www.nba.com/player/76057/HISTADD-joe-arlauckas,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1965-07-20,1.0,True,1987.0,1.0,74.0,Drafted,arlaujo01
B.J. Armstrong,RET,11,Guard,74.0,185.0,Iowa,USA,https://www.nba.com/player/769/b.j.-armstrong,False,False,True,https://cdn.nba.com/headshots/nba/latest/260x190/1630173.png,1980-01-01,,False,0.0,0.0,0.0,UDF,armstb.01
Bob Armstrong,RET,19,Center,80.0,220.0,Michigan State,USA,https://www.nba.com/player/76061/HISTADD-bob-armstrong,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,,True,0.0,0.0,0.0,UDF,armstbo01
Brandon Armstrong,RET,1,Guard,77.0,185.0,Pepperdine,USA,https://www.nba.com/player/2220/brandon-armstrong,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2220.png,1980-01-01,4.0,False,2001.0,1.0,23.0,Drafted,armstbr01
Darrell Armstrong,RET,10,Guard,73.0,180.0,Fayetteville State,USA,https://www.nba.com/player/353/darrell-armstrong,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/353.png,1980-01-01,15.0,False,0.0,0.0,0.0,UDF,armstda01
Hilton Armstrong,RET,57,Forward-Center,83.0,235.0,Connecticut,USA,https://www.nba.com/player/200756/hilton-armstrong,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/200756.png,1980-01-01,6.0,False,2006.0,1.0,12.0,Drafted,armsthi01
Paul Armstrong,RET,3,Guard,71.0,170.0,Indiana,USA,https://www.nba.com/player/76060/HISTADD-curly-armstrong,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1918-11-01,3.0,True,0.0,0.0,0.0,UDF,armstpa01
Tate Armstrong,RET,14,Guard,75.0,175.0,Duke,USA,https://www.nba.com/player/76059/HISTADD-tate-armstrong,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1955-10-05,2.0,True,1977.0,1.0,13.0,Drafted,armstta01
Jesse Arnelle,RET,15-18,Forward,77.0,220.0,Penn State,USA,https://www.nba.com/player/76062/HISTADD-jesse-arnelle,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1933-12-30,1.0,True,1955.0,1.0,13.0,Drafted,arnelje01
Jay Arnette,RET,21,Guard,74.0,175.0,Texas,USA,https://www.nba.com/player/76063/HISTADD-jay-arnette,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1938-12-19,3.0,True,1960.0,1.0,9.0,Drafted,arnetja01
Bob Arnzen,RET,21-30,Forward,77.0,205.0,Notre Dame,USA,https://www.nba.com/player/76064/HISTADD-bob-arnzen,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1947-11-03,1.0,True,1969.0,1.0,103.0,Drafted,arnzebo01
Carlos Arroyo,RET,45,Guard,74.0,200.0,Florida International,Puerto Rico,https://www.nba.com/player/2306/carlos-arroyo,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/2306.png,1980-01-01,10.0,False,0.0,0.0,0.0,UDF,arroyca01
Darrell Arthur,RET,00,Forward,81.0,235.0,Kansas,USA,https://www.nba.com/player/201589/darrell-arthur,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201589.png,1980-01-01,10.0,False,2008.0,1.0,27.0,Drafted,arthuda01
John Arthurs,RET,12,Guard,76.0,185.0,Tulane,USA,https://www.nba.com/player/76065/HISTADD-john-arthurs,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1947-08-15,1.0,True,1969.0,1.0,73.0,Drafted,arthujo01
Jamel Artis,RET,0,Guard,79.0,213.0,Pittsburgh,USA,https://www.nba.com/player/1628503/jamel-artis,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/1628503.png,1980-01-01,2.0,False,0.0,0.0,0.0,UDF,artisja01
Omer Asik,RET,3,Center,84.0,255.0,Fenerbahce,Turkey,https://www.nba.com/player/201600/omer-asik,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/201600.png,1980-01-01,9.0,False,2008.0,2.0,36.0,Drafted,asikom010
Vincent Askew,RET,,Guard,78.0,210.0,Memphis,USA,https://www.nba.com/player/355/vincent-askew,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/355.png,1980-01-01,9.0,False,1987.0,2.0,39.0,Drafted,askewvi01
Keith Askins,RET,2,Forward-Guard,80.0,215.0,Alabama,USA,https://www.nba.com/player/173/keith-askins,False,False,True,https://cdn.nba.com/headshots/nba/latest/1040x760/173.png,1980-01-01,9.0,False,0.0,0.0,0.0,UDF,askinke01
Don Asmonga,RET,,Guard,74.0,185.0,Alliance,USA,https://www.nba.com/player/76068/HISTADD-don-asmonga,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1928-02-15,1.0,True,0.0,0.0,0.0,UDF,asmondo01
Richard Atha,RET,7,Guard,74.0,190.0,Indiana State,USA,https://www.nba.com/player/76069/HISTADD-dick-atha,False,False,True,"data:image/svg+xml;utf8,<svg xmlns='http://www.w3.org/2000/svg' viewBox='0 0 512 512'><circle cx='256' cy='160' r='112' fill='%23A0A0A0'/><path d='M256 304c-106 0-192 78-192 176 0 18 14 32 32 32h320c18 0 32-14 32-32 0-98-86-176-192-176z' fill='%23A0A0A0'/></svg>",1980-01-01,,True,0.0,0.0,0.0,UDF,athari010
