player,age,team,pos,g,gs,mp,fg,fga,fg_pct,3p,3pa,3p_pct,2p,2pa,2p_pct,efg_pct,ft,fta,ft_pct,orb,drb,trb,ast,stl,blk,tov,pf,pts,player_id
Luke Travers,23.0,CLE,SG,12.0,0.0,88.0,2.0,8.2,0.25,0.0,3.7,0.0,2.0,4.5,0.455,0.25,0.8,0.8,1.0,3.3,4.9,8.2,3.3,0.4,0.4,3.3,2.5,4.9,travelu01
Stanley Umude,25.0,MIL,SG,22.0,0.0,86.0,2.1,10.9,0.192,1.3,6.3,0.2,0.8,4.6,0.182,0.25,0.8,1.7,0.5,1.7,5.4,7.1,1.7,1.3,2.5,1.3,3.3,6.3,umudest01
Kevin Knox,25.0,GSW,SF,14.0,0.0,84.0,7.7,15.4,0.5,1.7,6.4,0.267,6.0,9.0,0.667,0.556,2.6,3.4,0.75,3.0,4.3,7.3,2.1,0.9,1.7,1.7,2.6,19.7,knoxke01
Isaiah Jackson,23.0,IND,C,5.0,1.0,84.0,6.0,9.9,0.609,0.0,0.0,,6.0,9.9,0.609,0.609,3.0,6.0,0.5,4.7,7.3,12.0,2.1,1.3,3.4,2.1,6.0,15.0,jacksis01
Marcus Garrett,26.0,CHO,SG,4.0,0.0,79.0,5.0,12.3,0.407,1.4,3.6,0.375,3.6,8.7,0.421,0.463,1.4,1.8,0.75,0.5,2.3,2.7,5.9,1.4,0.9,2.7,4.6,12.8,garrema01
Jacob Toppin,24.0,2TM,SF,17.0,0.0,76.0,4.3,10.4,0.409,2.4,4.7,0.5,1.9,5.7,0.333,0.523,0.0,0.0,,1.4,5.7,7.1,2.8,0.9,0.0,1.4,1.4,10.9,toppija01
Jacob Toppin,24.0,NYK,SF,16.0,0.0,49.0,2.2,7.3,0.3,0.0,1.5,0.0,2.2,5.9,0.375,0.3,0.0,0.0,,1.5,6.6,8.1,2.9,1.5,0.0,1.5,2.2,4.4,toppija01
Jacob Toppin,24.0,ATL,SF,1.0,0.0,27.0,8.0,16.0,0.5,6.7,10.7,0.625,1.3,5.3,0.25,0.708,0.0,0.0,,1.3,4.0,5.3,2.7,0.0,0.0,1.3,0.0,22.7,toppija01
Emoni Bates,21.0,CLE,SF,10.0,0.0,75.0,6.2,18.2,0.342,5.3,14.4,0.367,1.0,3.8,0.25,0.487,0.0,0.0,,0.0,3.4,3.4,3.8,0.5,0.5,1.0,1.9,17.8,batesem01
Taylor Hendricks,21.0,UTA,PF,3.0,3.0,75.0,1.9,8.6,0.222,1.4,5.8,0.25,0.5,2.9,0.167,0.306,1.4,1.9,0.75,2.4,4.8,7.2,1.0,2.4,1.9,1.0,3.8,6.7,hendrta01
Chris Duarte,27.0,CHI,SG,17.0,0.0,74.0,5.8,12.6,0.462,2.9,7.3,0.4,2.9,5.4,0.545,0.577,2.9,3.9,0.75,2.4,7.3,9.7,4.4,0.0,0.0,0.5,3.4,17.5,duartch01
Daeqwon Plowden,26.0,ATL,SG,6.0,0.0,72.0,8.0,12.5,0.64,4.5,8.5,0.529,3.5,4.0,0.875,0.82,1.0,1.0,1.0,2.0,3.5,5.5,1.0,0.0,0.0,2.0,5.0,21.5,plowdda01
RayJ Dennis,23.0,IND,PG,11.0,0.0,70.0,5.7,17.0,0.333,3.1,10.8,0.286,2.6,6.2,0.417,0.424,1.0,1.0,1.0,1.0,5.1,6.2,7.2,3.6,1.0,2.6,3.6,15.4,dennira01
Josh Christopher,23.0,MIA,SG,14.0,0.0,69.0,5.7,16.2,0.355,1.0,5.7,0.182,4.7,10.4,0.45,0.387,2.1,3.1,0.667,0.0,4.7,4.7,4.2,2.6,1.6,3.1,1.0,14.6,chrisjo01
Matt Ryan,27.0,NYK,SF,19.0,0.0,68.0,5.3,16.4,0.323,3.2,10.1,0.316,2.1,6.4,0.333,0.419,1.1,1.1,1.0,0.0,4.2,4.2,1.6,1.1,0.0,1.6,0.5,14.8,ryanma01
Armel Traoré,22.0,LAL,SF,9.0,0.0,67.0,3.2,10.2,0.316,0.0,3.8,0.0,3.2,6.4,0.5,0.316,1.1,3.8,0.286,1.1,7.0,8.1,0.5,2.1,1.1,1.6,3.2,7.5,armeltr01
PJ Hall,22.0,DEN,C,19.0,0.0,66.0,7.6,13.1,0.583,1.1,4.4,0.25,6.5,8.7,0.75,0.625,1.6,2.2,0.75,3.3,8.7,12.0,2.2,0.0,2.2,1.1,6.0,18.0,hallpj01
Nae'Qwan Tomlin,24.0,CLE,PF,5.0,1.0,63.0,7.4,18.3,0.406,1.1,5.7,0.2,6.3,12.6,0.5,0.438,4.6,6.3,0.727,5.1,6.9,12.0,1.1,0.0,0.6,1.1,5.1,20.6,tomlina01
Jamaree Bouyea,25.0,MIL,PG,5.0,1.0,62.0,3.5,7.0,0.5,0.6,2.9,0.2,2.9,4.1,0.714,0.542,2.3,3.5,0.667,0.6,2.3,2.9,5.8,2.3,1.2,4.6,1.2,9.9,bouyeja01
Cam Christie,19.0,LAC,SG,13.0,0.0,59.0,4.3,14.6,0.292,1.2,7.9,0.154,3.1,6.7,0.455,0.333,1.2,2.4,0.5,1.8,5.5,7.3,3.7,3.1,0.6,1.2,2.4,11.0,chrisca02
P.J. Tucker,39.0,NYK,SF,3.0,1.0,58.0,1.9,4.3,0.429,1.9,3.7,0.5,0.0,0.6,0.0,0.643,0.0,0.0,,2.5,2.5,5.0,0.0,0.6,0.6,0.6,5.0,5.6,tuckepj01
Jazian Gortman,21.0,DAL,PG,16.0,0.0,57.0,5.7,14.5,0.391,2.5,6.9,0.364,3.2,7.6,0.417,0.478,1.3,2.5,0.5,0.6,2.5,3.2,3.8,1.3,0.6,3.2,5.7,15.2,gortmja01
Liam Robbins,25.0,MIL,C,13.0,0.0,57.0,1.3,5.1,0.25,0.0,1.3,0.0,1.3,3.8,0.333,0.25,3.2,6.3,0.5,4.4,3.2,7.6,1.3,1.3,1.3,3.8,5.7,5.7,robbili01
E.J. Liddell,24.0,CHI,PF,12.0,0.0,53.0,5.4,10.2,0.533,2.0,6.8,0.3,3.4,3.4,1.0,0.633,1.4,1.4,1.0,2.0,4.1,6.1,2.0,0.7,0.7,1.4,7.5,14.3,liddeej01
Jackson Rowe,28.0,GSW,PF,6.0,0.0,52.0,5.5,11.8,0.471,2.1,6.9,0.3,3.5,4.8,0.714,0.559,2.1,4.2,0.5,2.1,5.5,7.6,2.8,2.8,0.0,0.7,2.8,15.2,roweja01
N'Faly Dante,23.0,HOU,C,4.0,0.0,51.0,7.1,9.2,0.769,0.0,0.0,,7.1,9.2,0.769,0.769,2.8,3.5,0.8,4.2,10.6,14.8,1.4,0.7,3.5,1.4,6.4,16.9,nfalyda01
Isaiah Crawford,23.0,SAC,SF,15.0,0.0,46.0,3.9,8.6,0.455,0.8,3.9,0.2,3.1,4.7,0.667,0.5,1.6,3.1,0.5,0.8,5.5,6.3,0.8,0.8,1.6,0.8,1.6,10.2,crawfis01
Mason Jones,26.0,SAC,SG,10.0,0.0,45.0,7.2,14.4,0.5,0.8,6.4,0.125,6.4,8.0,0.8,0.528,3.2,4.0,0.8,1.6,5.6,7.2,8.8,0.0,0.8,0.8,2.4,18.4,jonesma05
Phillip Wheeler,22.0,PHI,PF,5.0,0.0,44.0,2.5,17.2,0.143,0.0,8.2,0.0,2.5,9.0,0.273,0.143,1.6,1.6,1.0,1.6,4.9,6.5,1.6,0.8,1.6,0.8,0.8,6.5,wheelph02
Malachi Flynn,26.0,CHO,PG,4.0,0.0,44.0,4.1,10.6,0.385,0.8,3.3,0.25,3.3,7.4,0.444,0.423,4.1,4.9,0.833,2.5,3.3,5.7,5.7,2.5,0.0,3.3,3.3,13.1,flynnma01
Jack McVeigh,28.0,HOU,PF,9.0,0.0,43.0,4.2,14.2,0.294,3.3,10.9,0.308,0.8,3.3,0.25,0.412,0.0,0.0,,1.7,2.5,4.2,0.8,0.0,1.7,1.7,2.5,11.7,mcveija01
Bobi Klintman,21.0,DET,SF,8.0,0.0,42.0,5.1,8.6,0.6,1.7,4.3,0.4,3.4,4.3,0.8,0.7,0.9,1.7,0.5,0.9,5.1,6.0,6.0,1.7,0.9,0.9,6.9,12.9,klintbo01
James Johnson,37.0,IND,PF,12.0,0.0,37.0,3.9,10.7,0.364,0.0,2.9,0.0,3.9,7.8,0.5,0.364,0.0,1.0,0.0,0.0,5.8,5.8,3.9,0.0,1.9,3.9,4.9,7.8,johnsja01
PJ Dozier,28.0,MIN,SG,9.0,0.0,35.0,2.1,3.1,0.667,2.1,3.1,0.667,0.0,0.0,,1.0,1.0,6.2,0.167,1.0,4.1,5.1,5.1,1.0,0.0,1.0,3.1,7.2,doziepj01
Harrison Ingram,22.0,SAS,SF,5.0,0.0,35.0,2.1,4.1,0.5,0.0,1.0,0.0,2.1,3.1,0.667,0.5,0.0,0.0,,2.1,7.2,9.3,3.1,3.1,0.0,1.0,2.1,4.1,ingraha01
Miles Norris,24.0,BOS,PF,3.0,0.0,35.0,2.1,9.3,0.222,2.1,7.2,0.286,0.0,2.1,0.0,0.333,1.0,2.1,0.5,2.1,7.2,9.3,0.0,2.1,1.0,0.0,0.0,7.2,norrimi01
David Duke Jr.,25.0,SAS,SG,6.0,0.0,34.0,6.4,14.8,0.429,3.2,6.4,0.5,3.2,8.5,0.375,0.536,1.1,2.1,0.5,1.1,4.2,5.3,4.2,1.1,0.0,2.1,1.1,16.9,dukeda01
D.J. Carton,24.0,TOR,SG,4.0,0.0,33.0,1.1,7.6,0.143,0.0,3.3,0.0,1.1,4.4,0.25,0.143,1.1,1.1,1.0,0.0,4.4,4.4,3.3,2.2,0.0,4.4,1.1,3.3,cartodj01
Bryce McGowens,22.0,POR,SG,13.0,0.0,32.0,4.5,15.8,0.286,0.0,4.5,0.0,4.5,11.3,0.4,0.286,5.6,6.8,0.833,2.3,1.1,3.4,2.3,1.1,0.0,4.5,3.4,14.6,mcgowbr01
Leonard Miller,21.0,MIN,SF,13.0,0.0,32.0,6.8,16.9,0.4,0.0,5.6,0.0,6.8,11.3,0.6,0.4,9.0,9.0,1.0,3.4,9.0,12.4,0.0,2.3,1.1,2.3,2.3,22.5,millele01
Ulrich Chomche,19.0,TOR,PF,7.0,0.0,32.0,2.3,5.6,0.4,0.0,0.0,,2.3,5.6,0.4,0.4,1.1,2.3,0.5,4.5,4.5,9.0,2.3,0.0,1.1,2.3,5.6,5.6,chomcul01
Jalen Bridges,23.0,PHO,SF,8.0,0.0,30.0,2.4,8.4,0.286,2.4,8.4,0.286,0.0,0.0,,0.429,3.6,4.8,0.75,0.0,4.8,4.8,0.0,0.0,0.0,4.8,0.0,10.8,bridgja01
Jahmir Young,24.0,CHI,PG,6.0,0.0,30.0,4.8,6.0,0.8,1.2,2.4,0.5,3.6,3.6,1.0,0.9,2.4,2.4,1.0,1.2,2.4,3.6,7.2,0.0,0.0,1.2,2.4,13.2,youngja05
Kevin McCullar Jr.,23.0,NYK,SF,4.0,0.0,29.0,2.5,8.7,0.286,0.0,1.2,0.0,2.5,7.4,0.333,0.286,2.5,2.5,1.0,0.0,9.9,9.9,2.5,1.2,1.2,0.0,7.4,7.4,mcculke01
Trentyn Flowers,19.0,LAC,SF,6.0,0.0,27.0,5.3,14.7,0.364,0.0,2.7,0.0,5.3,12.0,0.444,0.364,4.0,4.0,1.0,1.3,4.0,5.3,0.0,0.0,0.0,1.3,5.3,14.7,flowetr01
Emanuel Miller,24.0,CHI,PF,6.0,0.0,25.0,5.8,11.5,0.5,0.0,1.4,0.0,5.8,10.1,0.571,0.5,2.9,2.9,1.0,5.8,5.8,11.5,2.9,1.4,0.0,0.0,4.3,14.4,milleem01
Daniss Jenkins,23.0,DET,PG,7.0,0.0,23.0,4.7,15.7,0.3,1.6,11.0,0.143,3.1,4.7,0.667,0.35,0.0,3.1,0.0,0.0,3.1,3.1,4.7,0.0,0.0,1.6,3.1,11.0,jenkida01
Anton Watson,24.0,NYK,SF,9.0,0.0,22.0,6.5,14.7,0.444,0.0,1.6,0.0,6.5,13.1,0.5,0.444,0.0,0.0,,1.6,3.3,4.9,3.3,1.6,0.0,3.3,4.9,13.1,watsoan02
Tolu Smith,24.0,DET,PF,1.0,0.0,22.0,9.8,14.7,0.667,0.0,0.0,,9.8,14.7,0.667,0.667,3.3,4.9,0.667,6.5,6.5,13.1,0.0,0.0,0.0,3.3,4.9,22.9,smithto05
Malevy Leons,25.0,OKC,SF,6.0,0.0,21.0,0.0,3.4,0.0,0.0,1.7,0.0,0.0,1.7,0.0,0.0,3.4,6.9,0.5,1.7,3.4,5.1,1.7,0.0,0.0,1.7,6.9,3.4,leonsma01
Adama Sanogo,22.0,CHI,C,4.0,0.0,21.0,6.9,12.0,0.571,0.0,0.0,,6.9,12.0,0.571,0.571,0.0,0.0,,8.6,1.7,10.3,1.7,0.0,0.0,1.7,1.7,13.7,sanogad01
Taze Moore,26.0,POR,SG,2.0,0.0,20.0,3.6,18.0,0.2,1.8,7.2,0.25,1.8,10.8,0.167,0.25,1.8,3.6,0.5,7.2,7.2,14.4,1.8,3.6,0.0,3.6,0.0,10.8,mooreta02
Ron Harper Jr.,24.0,DET,SF,1.0,0.0,17.0,2.1,16.9,0.125,0.0,12.7,0.0,2.1,4.2,0.5,0.125,4.2,4.2,1.0,8.5,6.4,14.8,4.2,0.0,0.0,0.0,0.0,8.5,harpero02
Isaiah Mobley,25.0,PHI,PF,1.0,0.0,17.0,4.2,14.8,0.286,2.1,6.4,0.333,2.1,8.5,0.25,0.357,2.1,4.2,0.5,2.1,6.4,8.5,10.6,2.1,2.1,0.0,6.4,12.7,mobleis01
Yuri Collins,23.0,GSW,PG,2.0,0.0,16.0,2.3,6.8,0.333,0.0,0.0,,2.3,6.8,0.333,0.333,0.0,0.0,,4.5,2.3,6.8,9.0,4.5,0.0,0.0,11.3,4.5,colliyu01
Tristen Newton,23.0,2TM,SG,8.0,0.0,16.0,2.3,18.0,0.125,0.0,6.8,0.0,2.3,11.3,0.2,0.125,2.3,2.3,1.0,4.5,4.5,9.0,4.5,2.3,0.0,4.5,9.0,6.8,newtotr01
Tristen Newton,23.0,IND,SG,5.0,0.0,8.0,4.5,27.0,0.167,0.0,13.5,0.0,4.5,13.5,0.333,0.167,4.5,4.5,1.0,0.0,0.0,0.0,4.5,0.0,0.0,4.5,9.0,13.5,newtotr01
Tristen Newton,23.0,MIN,SG,3.0,0.0,8.0,0.0,9.0,0.0,0.0,0.0,,0.0,9.0,0.0,0.0,0.0,0.0,,9.0,9.0,18.0,4.5,4.5,0.0,4.5,9.0,0.0,newtotr01
Daishen Nix,22.0,MIN,PG,3.0,0.0,13.0,0.0,2.8,0.0,0.0,2.8,0.0,0.0,0.0,,0.0,2.8,5.5,0.5,0.0,11.1,11.1,8.3,0.0,0.0,11.1,2.8,2.8,nixda01
Skal Labissière,28.0,SAC,PF,4.0,0.0,12.0,6.0,12.0,0.5,3.0,3.0,1.0,3.0,9.0,0.333,0.625,0.0,0.0,,3.0,6.0,9.0,3.0,0.0,0.0,0.0,3.0,15.0,labissk01
Braxton Key,27.0,GSW,SF,3.0,0.0,11.0,0.0,13.1,0.0,0.0,3.3,0.0,0.0,9.8,0.0,0.0,9.8,19.6,0.5,3.3,3.3,6.5,0.0,6.5,0.0,3.3,0.0,9.8,keybr01
Cui Yongxi,21.0,BRK,SG,5.0,0.0,10.0,3.6,25.2,0.143,0.0,10.8,0.0,3.6,14.4,0.25,0.143,3.6,7.2,0.5,0.0,7.2,7.2,0.0,0.0,0.0,0.0,0.0,10.8,cuiyo01
Mac McClung,26.0,ORL,SG,2.0,0.0,10.0,0.0,7.2,0.0,0.0,3.6,0.0,0.0,3.6,0.0,0.0,0.0,0.0,,0.0,3.6,3.6,10.8,0.0,0.0,0.0,7.2,0.0,mccluma01
Quincy Olivari,23.0,LAL,PG,2.0,0.0,10.0,3.6,18.0,0.2,3.6,18.0,0.2,0.0,0.0,,0.3,0.0,0.0,,0.0,0.0,0.0,3.6,0.0,0.0,3.6,0.0,10.8,olivaqu01
Terence Davis,27.0,SAC,SG,1.0,0.0,8.0,0.0,9.0,0.0,0.0,4.5,0.0,0.0,4.5,0.0,0.0,0.0,0.0,,0.0,4.5,4.5,4.5,0.0,0.0,0.0,0.0,0.0,daviste02
Jalen McDaniels,27.0,WAS,SF,4.0,0.0,7.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,5.1,5.1,0.0,0.0,0.0,0.0,mcdanja01
Riley Minix,24.0,SAS,SF,1.0,0.0,7.0,0.0,5.1,0.0,0.0,5.1,0.0,0.0,0.0,,0.0,0.0,0.0,,0.0,10.3,10.3,0.0,0.0,0.0,0.0,0.0,0.0,minixri01
Isaiah Stevens,24.0,MIA,PG,3.0,0.0,6.0,0.0,12.0,0.0,0.0,6.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,,0.0,12.0,12.0,0.0,6.0,0.0,0.0,0.0,0.0,steveis01
Terry Taylor,25.0,SAC,PF,3.0,0.0,6.0,0.0,6.0,0.0,0.0,0.0,,0.0,6.0,0.0,0.0,0.0,0.0,,6.0,0.0,6.0,12.0,0.0,0.0,0.0,0.0,0.0,taylote01
Jesse Edwards,24.0,MIN,C,2.0,0.0,5.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,0.0,0.0,7.2,0.0,0.0,0.0,14.4,0.0,edwarje01
James Wiseman,23.0,IND,C,1.0,0.0,5.0,14.4,28.8,0.5,0.0,7.2,0.0,14.4,21.6,0.667,0.5,14.4,14.4,1.0,0.0,7.2,7.2,0.0,0.0,0.0,0.0,0.0,43.2,wisemja01
Alondes Williams,25.0,DET,SG,1.0,0.0,4.0,18.0,18.0,1.0,9.0,9.0,1.0,9.0,9.0,1.0,1.25,0.0,0.0,,0.0,0.0,0.0,9.0,0.0,0.0,0.0,0.0,45.0,willial06
Zyon Pullin,23.0,MEM,SG,3.0,0.0,3.0,0.0,12.0,0.0,0.0,0.0,,0.0,12.0,0.0,0.0,0.0,0.0,,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,pullizy01
Jahlil Okafor,29.0,IND,C,1.0,0.0,3.0,0.0,0.0,,0.0,0.0,,0.0,0.0,,,0.0,0.0,,0.0,12.0,12.0,12.0,0.0,0.0,0.0,0.0,0.0,okafoja01
League Average,,FA,,,,,,,0.467,,,0.36,,,0.545,0.543,,,0.78,,,,,,,,,,-9999
