season,team_id,team,team_name,game_id,game_date,matchup,wl,min,fgm,fga,fg_pct,fg3m,fg3a,fg3_pct,ftm,fta,ft_pct,oreb,dreb,reb,ast,tov,stl,blk,blka,pf,pfd,pts,plus_minus,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,fgm_rank,fga_rank,fg_pct_rank,fg3m_rank,fg3a_rank,fg3_pct_rank,ftm_rank,fta_rank,ft_pct_rank,oreb_rank,dreb_rank,reb_rank,ast_rank,tov_rank,stl_rank,blk_rank,blka_rank,pf_rank,pfd_rank,pts_rank,plus_minus_rank,available_flag,season_start,season_end
2019-20,1610612747,LAL,Los Angeles Lakers,41900142,2020-08-20T00:00:00,LAL vs. POR,W,48.0,33.0,69.0,0.478,10.5,28.5,0.368,6.8,7.5,0.9,10.5,27.0,37.5,19.5,10.5,6.8,2.3,2.3,16.5,12.8,83.3,17.3,1,1,1,1,13,18,16,55,53,55,69,157,164,21,14,57,17,34,79,30,105,35,87,144,63,8,1,2019,2020
2019-20,1610612753,ORL,Orlando Magic,41900102,2020-08-20T00:00:00,ORL @ MIL,L,48.0,23.3,66.8,0.348,5.3,24.8,0.212,20.3,23.3,0.871,7.5,24.0,31.5,13.5,9.0,6.8,3.8,3.0,13.5,19.5,72.0,-11.3,1,84,84,84,13,156,37,163,159,108,162,13,23,38,45,96,81,139,49,30,43,66,24,16,145,146,1,2019,2020
2019-20,1610612749,MIL,Milwaukee Bucks,41900102,2020-08-20T00:00:00,MIL vs. ORL,W,48.0,31.5,66.8,0.472,11.3,30.8,0.366,9.0,12.0,0.75,8.3,34.5,42.8,19.5,15.8,3.8,3.0,3.8,19.5,13.5,83.3,11.3,1,1,1,1,13,37,37,64,43,35,72,139,137,110,36,3,3,34,159,120,72,98,139,137,63,16,1,2019,2020
2019-20,1610612760,OKC,Oklahoma City Thunder,41900172,2020-08-20T00:00:00,OKC @ HOU,L,48.0,26.3,59.3,0.443,8.3,24.0,0.344,12.8,14.3,0.895,6.0,30.0,36.0,11.3,10.5,1.5,3.0,2.3,14.3,14.3,73.5,-9.8,1,84,84,84,13,122,126,103,104,116,95,92,115,24,81,24,32,159,79,158,72,35,32,119,138,138,1,2019,2020
2019-20,1610612745,HOU,Houston Rockets,41900172,2020-08-20T00:00:00,HOU vs. OKC,W,48.0,28.5,68.3,0.418,14.3,42.0,0.339,12.0,13.5,0.889,8.3,22.5,30.8,15.8,5.3,6.0,2.3,3.0,14.3,14.3,83.3,9.8,1,1,1,1,13,77,19,134,9,2,106,103,126,28,36,124,92,103,2,48,105,66,32,119,63,25,1,2019,2020
2019-20,1610612748,MIA,Miami Heat,41900132,2020-08-20T00:00:00,MIA @ IND,W,48.0,27.0,57.0,0.474,13.5,26.3,0.514,14.3,21.0,0.679,5.3,25.5,30.8,20.3,12.8,6.8,3.0,5.3,11.3,17.3,81.8,6.8,1,1,1,1,13,112,145,59,15,83,3,76,42,144,100,71,92,22,128,30,72,145,7,53,78,47,1,2019,2020
2019-20,1610612754,IND,Indiana Pacers,41900132,2020-08-20T00:00:00,IND vs. MIA,L,48.0,27.0,60.8,0.444,9.0,25.5,0.353,12.0,15.0,0.8,3.0,25.5,28.5,18.8,12.8,9.0,5.3,3.0,17.3,11.3,75.0,-6.8,1,84,84,84,13,112,112,99,86,97,87,103,111,75,151,71,124,44,128,3,12,66,100,156,129,116,1,2019,2020
2019-20,1610612742,DAL,Dallas Mavericks,41900152,2020-08-19T00:00:00,DAL @ LAC,W,48.0,33.0,66.0,0.5,9.8,21.8,0.448,19.5,27.8,0.703,6.0,30.8,36.8,18.8,6.8,3.8,3.0,1.5,21.8,21.8,95.3,9.8,1,1,1,1,13,18,46,31,70,135,23,18,6,137,81,19,26,44,12,120,72,10,160,3,9,25,1,2019,2020
2019-20,1610612746,LAC,LA Clippers,41900152,2020-08-19T00:00:00,LAC vs. DAL,L,48.0,27.8,63.0,0.44,7.5,25.5,0.294,22.5,29.3,0.769,6.8,28.5,35.3,12.0,11.3,3.0,1.5,3.0,21.8,21.8,85.5,-9.8,1,84,84,84,13,96,79,106,121,97,136,6,3,94,62,38,38,155,97,137,133,66,160,3,47,138,1,2019,2020
2019-20,1610612762,UTA,Utah Jazz,41900162,2020-08-19T00:00:00,UTA @ DEN,W,48.0,33.8,65.3,0.517,15.0,33.0,0.455,10.5,12.8,0.824,8.3,18.8,27.0,24.0,6.0,3.8,5.3,3.0,13.5,14.3,93.0,14.3,1,1,1,1,13,13,58,20,6,19,22,127,129,61,36,155,144,5,7,120,12,66,24,119,13,13,1,2019,2020
2019-20,1610612743,DEN,Denver Nuggets,41900162,2020-08-19T00:00:00,DEN vs. UTA,L,48.0,27.8,60.8,0.457,9.8,20.3,0.481,13.5,17.3,0.783,9.8,21.0,30.8,16.5,9.0,0.8,3.0,5.3,14.3,13.5,78.8,-14.3,1,84,84,84,13,96,112,80,70,147,11,83,83,90,16,140,92,83,49,165,72,145,32,137,101,154,1,2019,2020
2019-20,1610612738,BOS,Boston Celtics,41900122,2020-08-19T00:00:00,BOS vs. PHI,W,48.0,33.0,64.5,0.512,14.3,32.3,0.442,15.8,21.8,0.724,7.5,24.8,32.3,15.0,5.3,3.0,3.8,2.3,21.0,15.8,96.0,20.3,1,1,1,1,13,18,65,24,9,25,27,53,31,128,45,84,72,114,2,137,43,35,154,83,8,5,1,2019,2020
2019-20,1610612755,PHI,Philadelphia 76ers,41900122,2020-08-19T00:00:00,PHI @ BOS,L,48.0,24.8,59.3,0.418,3.8,15.8,0.238,22.5,27.8,0.811,4.5,24.0,28.5,15.8,6.8,1.5,2.3,3.8,15.8,21.0,75.8,-20.3,1,84,84,84,13,143,126,132,165,166,157,6,6,69,124,96,124,103,12,158,105,98,69,8,123,162,1,2019,2020
2019-20,1610612751,BKN,Brooklyn Nets,41900112,2020-08-19T00:00:00,BKN @ TOR,L,48.0,24.8,63.8,0.388,10.5,30.8,0.341,14.3,20.3,0.704,5.3,29.3,34.5,18.8,12.8,2.3,4.5,4.5,18.8,15.8,74.3,-3.8,1,84,84,84,13,143,70,152,53,35,101,76,48,135,100,30,42,44,128,150,24,130,131,83,135,100,1,2019,2020
2019-20,1610612761,TOR,Toronto Raptors,41900112,2020-08-19T00:00:00,TOR vs. BKN,W,48.0,28.5,65.3,0.437,6.8,26.3,0.257,14.3,21.0,0.679,6.0,27.0,33.0,16.5,6.8,5.3,4.5,4.5,15.8,18.8,78.0,3.8,1,1,1,1,13,77,58,111,135,83,153,76,42,144,81,57,59,83,12,73,24,130,69,29,105,65,1,2019,2020
2019-20,1610612753,ORL,Orlando Magic,41900101,2020-08-18T00:00:00,ORL @ MIL,W,48.0,33.0,66.8,0.494,12.0,30.8,0.39,13.5,14.3,0.947,3.0,33.0,36.0,21.8,11.3,4.5,1.5,2.3,19.5,14.3,91.5,9.0,1,1,1,1,13,18,37,37,31,35,50,83,115,4,151,9,32,12,97,98,133,35,139,119,20,30,1,2019,2020
2019-20,1610612745,HOU,Houston Rockets,41900171,2020-08-18T00:00:00,HOU vs. OKC,W,48.0,32.3,66.8,0.483,15.0,39.0,0.385,12.8,14.3,0.895,3.0,24.0,27.0,18.8,5.3,3.0,0.8,2.3,19.5,15.0,92.3,11.3,1,1,1,1,13,27,37,49,6,4,55,92,115,24,151,96,144,44,2,137,158,35,139,102,17,16,1,2019,2020
2019-20,1610612749,MIL,Milwaukee Bucks,41900101,2020-08-18T00:00:00,MIL vs. ORL,L,48.0,29.3,67.5,0.433,10.5,31.5,0.333,13.5,21.0,0.643,8.3,27.0,35.3,21.0,12.0,4.5,2.3,1.5,14.3,19.5,82.5,-9.0,1,84,84,84,13,61,28,115,53,31,107,83,42,154,36,57,38,18,115,98,105,10,32,16,72,132,1,2019,2020
2019-20,1610612754,IND,Indiana Pacers,41900131,2020-08-18T00:00:00,IND vs. MIA,L,48.0,27.0,57.0,0.474,7.5,18.0,0.417,14.3,16.5,0.864,5.3,22.5,27.8,16.5,11.3,5.3,3.0,5.3,17.3,12.8,75.8,-9.0,1,84,84,84,13,112,145,59,121,162,34,76,91,41,100,124,136,83,97,73,72,145,100,144,123,132,1,2019,2020
2019-20,1610612747,LAL,Los Angeles Lakers,41900141,2020-08-18T00:00:00,LAL vs. POR,L,48.0,25.5,72.8,0.351,3.8,24.0,0.156,15.0,23.3,0.645,12.8,28.5,41.3,16.5,7.5,8.3,3.0,6.0,17.3,21.0,69.8,-5.3,1,84,84,84,13,136,6,162,165,116,165,65,23,153,3,38,8,83,19,12,72,156,100,8,152,107,1,2019,2020
2019-20,1610612760,OKC,Oklahoma City Thunder,41900171,2020-08-18T00:00:00,OKC @ HOU,L,48.0,27.8,63.0,0.44,9.8,26.3,0.371,15.8,18.8,0.84,5.3,29.3,34.5,16.5,9.8,1.5,2.3,0.8,15.0,19.5,81.0,-11.3,1,84,84,84,13,96,79,106,70,83,66,53,73,55,100,30,42,83,66,158,105,5,52,16,82,146,1,2019,2020
2019-20,1610612757,POR,Portland Trail Blazers,41900141,2020-08-18T00:00:00,POR @ LAL,W,48.0,23.3,59.3,0.392,9.8,25.5,0.382,18.8,24.8,0.758,3.8,33.8,37.5,13.5,12.0,2.3,6.0,3.0,21.0,17.3,75.0,5.3,1,1,1,1,13,156,126,151,70,97,57,21,17,107,140,4,17,139,115,150,4,66,154,53,129,59,1,2019,2020
2019-20,1610612748,MIA,Miami Heat,41900131,2020-08-18T00:00:00,MIA @ IND,W,48.0,30.0,60.8,0.494,9.8,26.3,0.371,15.0,18.8,0.8,4.5,21.8,26.3,16.5,6.8,6.0,5.3,3.0,12.8,17.3,84.8,9.0,1,1,1,1,13,53,112,39,70,83,66,65,73,75,124,131,150,83,12,48,12,66,19,53,56,30,1,2019,2020
2019-20,1610612742,DAL,Dallas Mavericks,41900151,2020-08-17T00:00:00,DAL @ LAC,L,48.0,27.8,60.8,0.457,11.3,32.3,0.349,15.8,18.0,0.875,3.8,27.0,30.8,13.5,15.8,6.8,1.5,2.3,15.8,18.0,82.5,-6.0,1,84,84,84,13,96,112,80,43,25,91,53,77,37,140,57,92,139,159,30,133,35,69,38,72,109,1,2019,2020
2019-20,1610612743,DEN,Denver Nuggets,41900161,2020-08-17T00:00:00,DEN vs. UTA,W,53.0,33.3,64.5,0.516,14.9,27.8,0.537,10.2,12.2,0.833,5.4,22.4,27.8,15.6,8.2,6.8,4.1,2.7,14.9,14.9,91.7,6.8,1,1,1,1,3,17,64,21,8,65,2,133,136,57,98,129,132,113,30,28,38,64,50,116,18,46,1,2019,2020
2019-20,1610612761,TOR,Toronto Raptors,41900111,2020-08-17T00:00:00,TOR vs. BKN,W,48.0,30.0,63.8,0.471,16.5,33.0,0.5,24.0,24.8,0.97,6.8,28.5,35.3,19.5,9.0,3.0,4.5,1.5,16.5,21.8,100.5,18.0,1,1,1,1,13,53,70,65,2,19,5,3,17,2,62,38,38,34,49,137,24,10,87,3,4,7,1,2019,2020
2019-20,1610612738,BOS,Boston Celtics,41900121,2020-08-17T00:00:00,BOS vs. PHI,W,48.0,28.5,67.5,0.422,7.5,23.3,0.323,17.3,19.5,0.885,12.0,20.3,32.3,16.5,5.3,9.0,3.0,2.3,15.8,18.0,81.8,6.0,1,1,1,1,13,77,28,124,121,122,122,32,60,33,8,147,72,83,2,3,72,35,69,38,78,52,1,2019,2020
2019-20,1610612762,UTA,Utah Jazz,41900161,2020-08-17T00:00:00,UTA @ DEN,L,53.0,31.2,65.9,0.474,10.9,31.9,0.34,11.5,15.6,0.739,10.9,24.5,35.3,12.2,10.9,4.1,2.7,4.1,14.9,14.9,84.9,-6.8,1,84,84,84,3,42,56,58,51,29,104,114,107,121,13,95,37,154,94,118,102,125,50,116,55,121,1,2019,2020
2019-20,1610612746,LAC,LA Clippers,41900151,2020-08-17T00:00:00,LAC vs. DAL,W,48.0,33.8,71.3,0.474,9.8,28.5,0.342,11.3,15.0,0.75,8.3,25.5,33.8,13.5,9.0,9.0,2.3,1.5,18.0,15.8,88.5,6.0,1,1,1,1,13,13,8,59,70,55,100,116,111,110,36,71,51,139,49,3,105,10,115,83,31,52,1,2019,2020
2019-20,1610612751,BKN,Brooklyn Nets,41900111,2020-08-17T00:00:00,BKN @ TOR,L,48.0,32.3,69.0,0.467,9.8,31.5,0.31,8.3,12.0,0.688,6.8,27.0,33.8,24.8,10.5,3.0,1.5,4.5,21.8,16.5,82.5,-18.0,1,84,84,84,13,27,16,71,70,31,130,148,137,143,62,57,51,3,79,137,133,130,160,69,72,160,1,2019,2020
2019-20,1610612755,PHI,Philadelphia 76ers,41900121,2020-08-17T00:00:00,PHI @ BOS,L,48.0,27.8,60.0,0.463,6.8,20.3,0.333,13.5,17.3,0.783,11.3,26.3,37.5,17.3,13.5,3.8,2.3,3.0,18.0,15.8,75.8,-6.0,1,84,84,84,13,96,120,77,135,147,107,83,83,90,11,66,17,64,142,120,105,66,115,83,123,109,1,2019,2020
