season,team_id,team,team_name,game_id,game_date,matchup,wl,min,efg_pct,fta_rate,tm_tov_pct,oreb_pct,opp_efg_pct,opp_fta_rate,opp_tov_pct,opp_oreb_pct,gp_rank,w_rank,l_rank,w_pct_rank,min_rank,efg_pct_rank,fta_rate_rank,tm_tov_pct_rank,oreb_pct_rank,opp_efg_pct_rank,opp_fta_rate_rank,opp_tov_pct_rank,opp_oreb_pct_rank,available_flag,season_start,season_end
2016-17,1610612752,NYK,New York Knicks,21601181,2017-04-07T00:00:00,NYK @ MEM,L,48.0,0.466,0.148,0.125,0.352,0.607,0.16,0.163,0.243,0,0,0,0,141,1892,2288,819,364,2258,244,707,841,1,2016,2017
2016-17,1610612738,BOS,Boston Celtics,21601177,2017-04-06T00:00:00,BOS @ ATL,L,48.0,0.494,0.378,0.117,0.263,0.556,0.382,0.165,0.42,0,0,0,0,141,1488,338,604,1335,1815,2143,650,2404,1,2016,2017
2016-17,1610612741,CHI,Chicago Bulls,21601173,2017-04-06T00:00:00,CHI @ PHI,W,48.0,0.473,0.187,0.165,0.245,0.401,0.242,0.126,0.183,0,0,0,0,141,1799,2017,1803,1570,80,991,1603,284,1,2016,2017
2016-17,1610612764,WAS,Washington Wizards,21601176,2017-04-06T00:00:00,WAS @ NYK,W,48.0,0.581,0.378,0.152,0.302,0.458,0.221,0.144,0.456,0,0,0,0,141,397,334,1508,844,481,764,1149,2446,1,2016,2017
2016-17,1610612753,ORL,Orlando Magic,21601174,2017-04-06T00:00:00,ORL vs. BKN,W,48.0,0.517,0.289,0.136,0.327,0.523,0.253,0.137,0.18,0,0,0,0,141,1174,1011,1113,588,1385,1090,1319,260,1,2016,2017
2016-17,1610612754,IND,Indiana Pacers,21601175,2017-04-06T00:00:00,IND vs. MIL,W,48.0,0.525,0.325,0.183,0.409,0.542,0.197,0.226,0.179,0,0,0,0,141,1047,670,2068,78,1647,525,42,248,1,2016,2017
2016-17,1610612749,MIL,Milwaukee Bucks,21601175,2017-04-06T00:00:00,MIL @ IND,L,48.0,0.542,0.197,0.226,0.179,0.525,0.325,0.183,0.409,0,0,0,0,141,812,1936,2419,2202,1410,1785,379,2381,1,2016,2017
2016-17,1610612750,MIN,Minnesota Timberwolves,21601178,2017-04-06T00:00:00,MIN @ POR,L,48.0,0.46,0.23,0.131,0.235,0.519,0.321,0.131,0.17,0,0,0,0,141,1959,1602,984,1698,1327,1752,1451,197,1,2016,2017
2016-17,1610612751,BKN,Brooklyn Nets,21601174,2017-04-06T00:00:00,BKN @ ORL,L,48.0,0.523,0.253,0.137,0.18,0.517,0.289,0.136,0.327,0,0,0,0,141,1074,1364,1134,2193,1282,1446,1341,1863,1,2016,2017
2016-17,1610612755,PHI,Philadelphia 76ers,21601173,2017-04-06T00:00:00,PHI vs. CHI,L,48.0,0.401,0.242,0.126,0.183,0.473,0.187,0.165,0.245,0,0,0,0,141,2380,1466,851,2175,659,442,650,880,1,2016,2017
2016-17,1610612757,POR,Portland Trail Blazers,21601178,2017-04-06T00:00:00,POR vs. MIN,W,48.0,0.519,0.321,0.131,0.17,0.46,0.23,0.131,0.235,0,0,0,0,141,1129,706,984,2257,496,853,1451,746,1,2016,2017
2016-17,1610612737,ATL,Atlanta Hawks,21601177,2017-04-06T00:00:00,ATL vs. BOS,W,48.0,0.556,0.382,0.165,0.42,0.494,0.378,0.117,0.263,0,0,0,0,141,643,317,1803,55,968,2123,1846,1112,1,2016,2017
2016-17,1610612752,NYK,New York Knicks,21601176,2017-04-06T00:00:00,NYK vs. WAS,L,48.0,0.458,0.221,0.144,0.456,0.581,0.378,0.152,0.302,0,0,0,0,141,1978,1691,1301,15,2064,2126,945,1604,1,2016,2017
2016-17,1610612761,TOR,Toronto Raptors,21601166,2017-04-05T00:00:00,TOR @ DET,W,48.0,0.529,0.172,0.126,0.234,0.562,0.222,0.149,0.286,0,0,0,0,141,991,2119,859,1717,1877,771,1022,1389,1,2016,2017
2016-17,1610612748,MIA,Miami Heat,21601165,2017-04-05T00:00:00,MIA @ CHA,W,48.0,0.601,0.143,0.091,0.227,0.5,0.308,0.067,0.159,0,0,0,0,141,243,2301,191,1812,987,1638,2417,139,1,2016,2017
2016-17,1610612745,HOU,Houston Rockets,21601168,2017-04-05T00:00:00,HOU vs. DEN,W,48.0,0.483,0.437,0.148,0.226,0.428,0.173,0.11,0.262,0,0,0,0,141,1664,145,1405,1828,206,345,1955,1095,1,2016,2017
2016-17,1610612739,CLE,Cleveland Cavaliers,21601169,2017-04-05T00:00:00,CLE @ BOS,W,48.0,0.527,0.196,0.106,0.34,0.451,0.358,0.138,0.269,0,0,0,0,141,1017,1942,407,466,382,2020,1294,1196,1,2016,2017
2016-17,1610612743,DEN,Denver Nuggets,21601168,2017-04-05T00:00:00,DEN @ HOU,L,48.0,0.428,0.173,0.11,0.262,0.483,0.437,0.148,0.226,0,0,0,0,141,2255,2115,504,1364,795,2315,1052,625,1,2016,2017
2016-17,1610612766,CHA,Charlotte Hornets,21601165,2017-04-05T00:00:00,CHA vs. MIA,L,48.0,0.5,0.308,0.067,0.159,0.601,0.143,0.091,0.227,0,0,0,0,141,1395,813,43,2316,2215,155,2264,634,1,2016,2017
2016-17,1610612760,OKC,Oklahoma City Thunder,21601167,2017-04-05T00:00:00,OKC @ MEM,W,48.0,0.518,0.282,0.129,0.26,0.532,0.269,0.147,0.227,0,0,0,0,141,1151,1069,923,1378,1513,1266,1062,634,1,2016,2017
2016-17,1610612742,DAL,Dallas Mavericks,21601172,2017-04-05T00:00:00,DAL @ LAC,L,48.0,0.506,0.209,0.167,0.26,0.587,0.413,0.155,0.214,0,0,0,0,141,1353,1825,1812,1378,2123,2257,883,518,1,2016,2017
2016-17,1610612744,GSW,Golden State Warriors,21601171,2017-04-05T00:00:00,GSW @ PHX,W,48.0,0.579,0.27,0.142,0.234,0.451,0.252,0.151,0.406,0,0,0,0,141,414,1182,1241,1717,394,1081,978,2374,1,2016,2017
2016-17,1610612747,LAL,Los Angeles Lakers,21601170,2017-04-05T00:00:00,LAL @ SAS,W,48.0,0.529,0.163,0.163,0.244,0.511,0.067,0.163,0.192,0,0,0,0,141,987,2199,1761,1597,1186,9,681,344,1,2016,2017
2016-17,1610612746,LAC,LA Clippers,21601172,2017-04-05T00:00:00,LAC vs. DAL,W,48.0,0.587,0.413,0.155,0.214,0.506,0.209,0.167,0.26,0,0,0,0,141,338,199,1563,1931,1103,631,620,1058,1,2016,2017
2016-17,1610612738,BOS,Boston Celtics,21601169,2017-04-05T00:00:00,BOS vs. CLE,L,48.0,0.451,0.358,0.138,0.269,0.527,0.196,0.106,0.34,0,0,0,0,141,2078,436,1151,1252,1443,513,2034,1986,1,2016,2017
2016-17,1610612756,PHX,Phoenix Suns,21601171,2017-04-05T00:00:00,PHX vs. GSW,L,48.0,0.451,0.252,0.151,0.406,0.579,0.27,0.142,0.234,0,0,0,0,141,2065,1380,1478,87,2045,1271,1215,721,1,2016,2017
2016-17,1610612763,MEM,Memphis Grizzlies,21601167,2017-04-05T00:00:00,MEM vs. OKC,L,48.0,0.532,0.269,0.147,0.227,0.518,0.282,0.129,0.26,0,0,0,0,141,944,1191,1371,1812,1307,1383,1519,1058,1,2016,2017
2016-17,1610612759,SAS,San Antonio Spurs,21601170,2017-04-05T00:00:00,SAS vs. LAL,L,48.0,0.511,0.067,0.163,0.192,0.529,0.163,0.163,0.244,0,0,0,0,141,1269,2452,1761,2107,1471,257,681,850,1,2016,2017
2016-17,1610612765,DET,Detroit Pistons,21601166,2017-04-05T00:00:00,DET vs. TOR,L,48.0,0.562,0.222,0.149,0.286,0.529,0.172,0.126,0.234,0,0,0,0,141,581,1679,1424,1035,1461,336,1584,721,1,2016,2017
2016-17,1610612755,PHI,Philadelphia 76ers,21601154,2017-04-04T00:00:00,PHI vs. BKN,L,48.0,0.505,0.278,0.106,0.288,0.747,0.44,0.175,0.074,0,0,0,0,141,1387,1108,399,1029,2459,2322,497,5,1,2016,2017
2016-17,1610612762,UTA,Utah Jazz,21601164,2017-04-04T00:00:00,UTA vs. POR,W,48.0,0.615,0.257,0.169,0.306,0.434,0.205,0.101,0.231,0,0,0,0,141,161,1317,1869,815,238,603,2128,682,1,2016,2017
2016-17,1610612743,DEN,Denver Nuggets,21601158,2017-04-04T00:00:00,DEN @ NOP,W,48.0,0.601,0.212,0.111,0.458,0.58,0.17,0.071,0.314,0,0,0,0,141,250,1793,507,13,2052,312,2405,1733,1,2016,2017
2016-17,1610612760,OKC,Oklahoma City Thunder,21601159,2017-04-04T00:00:00,OKC vs. MIL,W,48.0,0.53,0.298,0.147,0.34,0.377,0.321,0.125,0.214,0,0,0,0,141,979,914,1371,457,32,1752,1611,518,1,2016,2017
2016-17,1610612754,IND,Indiana Pacers,21601157,2017-04-04T00:00:00,IND vs. TOR,W,48.0,0.506,0.202,0.118,0.28,0.48,0.25,0.149,0.163,0,0,0,0,141,1368,1883,651,1107,751,1053,1022,157,1,2016,2017
2016-17,1610612739,CLE,Cleveland Cavaliers,21601156,2017-04-04T00:00:00,CLE vs. ORL,W,48.0,0.646,0.256,0.12,0.15,0.448,0.302,0.143,0.278,0,0,0,0,141,54,1323,698,2346,351,1593,1181,1310,1,2016,2017
2016-17,1610612764,WAS,Washington Wizards,21601155,2017-04-04T00:00:00,WAS vs. CHA,W,48.0,0.606,0.212,0.143,0.286,0.582,0.278,0.167,0.225,0,0,0,0,141,209,1795,1247,1035,2075,1354,620,613,1,2016,2017
2016-17,1610612740,NOP,New Orleans Pelicans,21601158,2017-04-04T00:00:00,NOP vs. DEN,L,48.0,0.58,0.17,0.071,0.314,0.601,0.212,0.111,0.458,0,0,0,0,141,408,2146,55,706,2211,667,1931,2448,1,2016,2017
2016-17,1610612759,SAS,San Antonio Spurs,21601161,2017-04-04T00:00:00,SAS vs. MEM,W,53.0,0.506,0.225,0.158,0.184,0.438,0.202,0.156,0.333,0,0,0,0,17,1318,1654,1635,2166,279,568,844,1900,1,2016,2017
2016-17,1610612761,TOR,Toronto Raptors,21601157,2017-04-04T00:00:00,TOR @ IND,L,48.0,0.48,0.25,0.149,0.163,0.506,0.202,0.118,0.28,0,0,0,0,141,1708,1381,1424,2299,1089,568,1793,1335,1,2016,2017
2016-17,1610612750,MIN,Minnesota Timberwolves,21601162,2017-04-04T00:00:00,MIN @ GSW,L,48.0,0.448,0.271,0.141,0.368,0.607,0.286,0.131,0.256,0,0,0,0,141,2106,1171,1229,244,2262,1413,1451,1020,1,2016,2017
2016-17,1610612752,NYK,New York Knicks,21601160,2017-04-04T00:00:00,NYK vs. CHI,W,48.0,0.506,0.18,0.161,0.367,0.412,0.271,0.149,0.291,0,0,0,0,141,1368,2065,1718,249,124,1281,1022,1457,1,2016,2017
2016-17,1610612744,GSW,Golden State Warriors,21601162,2017-04-04T00:00:00,GSW vs. MIN,W,48.0,0.607,0.286,0.131,0.256,0.448,0.271,0.141,0.368,0,0,0,0,141,198,1031,984,1426,354,1289,1221,2214,1,2016,2017
2016-17,1610612753,ORL,Orlando Magic,21601156,2017-04-04T00:00:00,ORL @ CLE,L,48.0,0.448,0.302,0.143,0.278,0.646,0.256,0.12,0.15,0,0,0,0,141,2108,856,1247,1144,2404,1129,1746,111,1,2016,2017
2016-17,1610612766,CHA,Charlotte Hornets,21601155,2017-04-04T00:00:00,CHA @ WAS,L,48.0,0.582,0.278,0.167,0.225,0.606,0.212,0.143,0.286,0,0,0,0,141,383,1105,1812,1838,2249,656,1181,1389,1,2016,2017
2016-17,1610612742,DAL,Dallas Mavericks,21601163,2017-04-04T00:00:00,DAL @ SAC,L,48.0,0.475,0.175,0.168,0.2,0.519,0.21,0.2,0.319,0,0,0,0,141,1776,2097,1858,2037,1327,637,168,1793,1,2016,2017
2016-17,1610612751,BKN,Brooklyn Nets,21601154,2017-04-04T00:00:00,BKN @ PHI,W,48.0,0.747,0.44,0.175,0.074,0.505,0.278,0.106,0.288,0,0,0,0,141,2,139,1955,2456,1071,1352,2058,1426,1,2016,2017
2016-17,1610612741,CHI,Chicago Bulls,21601160,2017-04-04T00:00:00,CHI @ NYK,L,48.0,0.412,0.271,0.149,0.291,0.506,0.18,0.161,0.367,0,0,0,0,141,2337,1173,1424,991,1089,393,733,2202,1,2016,2017
2016-17,1610612749,MIL,Milwaukee Bucks,21601159,2017-04-04T00:00:00,MIL @ OKC,L,48.0,0.377,0.321,0.125,0.214,0.53,0.298,0.147,0.34,0,0,0,0,141,2429,706,819,1931,1477,1541,1062,1996,1,2016,2017
2016-17,1610612757,POR,Portland Trail Blazers,21601164,2017-04-04T00:00:00,POR @ UTA,L,48.0,0.434,0.205,0.101,0.231,0.615,0.257,0.169,0.306,0,0,0,0,141,2222,1855,332,1762,2299,1143,586,1644,1,2016,2017
2016-17,1610612763,MEM,Memphis Grizzlies,21601161,2017-04-04T00:00:00,MEM @ SAS,L,53.0,0.438,0.202,0.156,0.333,0.506,0.225,0.158,0.184,0,0,0,0,17,2182,1883,1599,495,1137,800,810,287,1,2016,2017
2016-17,1610612758,SAC,Sacramento Kings,21601163,2017-04-04T00:00:00,SAC vs. DAL,W,48.0,0.519,0.21,0.2,0.319,0.475,0.175,0.168,0.2,0,0,0,0,141,1129,1818,2274,663,682,359,593,390,1,2016,2017
2016-17,1610612750,MIN,Minnesota Timberwolves,21600940,2017-04-03T00:00:00,MIN vs. POR,W,48.0,0.512,0.333,0.122,0.413,0.506,0.291,0.055,0.28,0,0,0,0,141,1240,590,749,69,1103,1463,2443,1335,1,2016,2017
2016-17,1610612757,POR,Portland Trail Blazers,21600940,2017-04-03T00:00:00,POR @ MIN,L,48.0,0.506,0.291,0.055,0.28,0.512,0.333,0.122,0.413,0,0,0,0,141,1353,985,17,1107,1216,1843,1701,2390,1,2016,2017
2016-17,1610612762,UTA,Utah Jazz,21601151,2017-04-02T00:00:00,UTA @ SAS,L,48.0,0.534,0.146,0.11,0.3,0.584,0.286,0.143,0.289,0,0,0,0,141,923,2294,478,878,2100,1413,1181,1455,1,2016,2017
2016-17,1610612748,MIA,Miami Heat,21601149,2017-04-02T00:00:00,MIA vs. DEN,L,48.0,0.557,0.241,0.11,0.217,0.534,0.31,0.081,0.2,0,0,0,0,141,628,1471,490,1906,1552,1666,2348,390,1,2016,2017
2016-17,1610612737,ATL,Atlanta Hawks,21601148,2017-04-02T00:00:00,ATL @ BKN,L,48.0,0.419,0.288,0.196,0.151,0.451,0.244,0.204,0.212,0,0,0,0,141,2307,1018,2244,2344,391,1005,144,498,1,2016,2017
2016-17,1610612756,PHX,Phoenix Suns,21601153,2017-04-02T00:00:00,PHX vs. HOU,L,48.0,0.46,0.29,0.205,0.443,0.54,0.23,0.135,0.268,0,0,0,0,141,1958,1000,2321,26,1616,860,1366,1168,1,2016,2017
2016-17,1610612751,BKN,Brooklyn Nets,21601148,2017-04-02T00:00:00,BKN vs. ATL,W,48.0,0.451,0.244,0.204,0.212,0.419,0.288,0.196,0.151,0,0,0,0,141,2069,1451,2312,1958,152,1439,209,116,1,2016,2017
2016-17,1610612740,NOP,New Orleans Pelicans,21601146,2017-04-02T00:00:00,NOP vs. CHI,L,48.0,0.469,0.432,0.118,0.143,0.56,0.196,0.107,0.234,0,0,0,0,141,1859,156,633,2369,1857,513,2031,721,1,2016,2017
2016-17,1610612749,MIL,Milwaukee Bucks,21601144,2017-04-02T00:00:00,MIL vs. DAL,L,48.0,0.584,0.234,0.161,0.256,0.616,0.274,0.151,0.167,0,0,0,0,141,356,1551,1718,1416,2307,1310,984,169,1,2016,2017
2016-17,1610612761,TOR,Toronto Raptors,21601147,2017-04-02T00:00:00,TOR vs. PHI,W,48.0,0.576,0.224,0.156,0.341,0.519,0.313,0.219,0.391,0,0,0,0,141,435,1671,1599,444,1333,1680,64,2324,1,2016,2017
2016-17,1610612745,HOU,Houston Rockets,21601153,2017-04-02T00:00:00,HOU @ PHX,W,48.0,0.54,0.23,0.135,0.268,0.46,0.29,0.205,0.443,0,0,0,0,141,842,1600,1094,1281,503,1461,140,2435,1,2016,2017
2016-17,1610612766,CHA,Charlotte Hornets,21601142,2017-04-02T00:00:00,CHA @ OKC,W,48.0,0.552,0.416,0.175,0.143,0.536,0.143,0.229,0.239,0,0,0,0,141,684,194,1955,2369,1568,155,37,795,1,2016,2017
2016-17,1610612764,WAS,Washington Wizards,21601152,2017-04-02T00:00:00,WAS @ GSW,L,48.0,0.522,0.272,0.142,0.275,0.659,0.295,0.152,0.256,0,0,0,0,141,1096,1165,1241,1178,2424,1518,940,1034,1,2016,2017
2016-17,1610612741,CHI,Chicago Bulls,21601146,2017-04-02T00:00:00,CHI @ NOP,W,48.0,0.56,0.196,0.107,0.234,0.469,0.432,0.118,0.143,0,0,0,0,141,604,1942,428,1717,600,2302,1813,82,1,2016,2017
2016-17,1610612742,DAL,Dallas Mavericks,21601144,2017-04-02T00:00:00,DAL @ MIL,W,48.0,0.616,0.274,0.151,0.167,0.584,0.234,0.161,0.256,0,0,0,0,141,153,1150,1456,2270,2100,906,733,1034,1,2016,2017
2016-17,1610612739,CLE,Cleveland Cavaliers,21601150,2017-04-02T00:00:00,CLE vs. IND,W,58.0,0.589,0.347,0.143,0.333,0.533,0.19,0.1,0.241,0,0,0,0,3,312,500,1247,495,1533,467,2147,836,1,2016,2017
2016-17,1610612752,NYK,New York Knicks,21601145,2017-04-02T00:00:00,NYK vs. BOS,L,48.0,0.429,0.294,0.117,0.241,0.639,0.361,0.181,0.2,0,0,0,0,141,2244,953,617,1626,2387,2041,410,390,1,2016,2017
2016-17,1610612738,BOS,Boston Celtics,21601145,2017-04-02T00:00:00,BOS @ NYK,W,48.0,0.639,0.361,0.181,0.2,0.429,0.294,0.117,0.241,0,0,0,0,141,74,419,2038,2037,214,1500,1831,825,1,2016,2017
2016-17,1610612747,LAL,Los Angeles Lakers,21601143,2017-04-02T00:00:00,LAL vs. MEM,W,48.0,0.512,0.318,0.149,0.396,0.581,0.175,0.149,0.186,0,0,0,0,141,1246,730,1424,119,2065,359,1022,301,1,2016,2017
2016-17,1610612744,GSW,Golden State Warriors,21601152,2017-04-02T00:00:00,GSW vs. WAS,W,48.0,0.659,0.295,0.152,0.256,0.522,0.272,0.142,0.275,0,0,0,0,141,37,936,1517,1416,1362,1295,1215,1270,1,2016,2017
2016-17,1610612755,PHI,Philadelphia 76ers,21601147,2017-04-02T00:00:00,PHI @ TOR,L,48.0,0.519,0.313,0.219,0.391,0.576,0.224,0.156,0.341,0,0,0,0,141,1120,774,2395,135,2023,785,844,2015,1,2016,2017
2016-17,1610612743,DEN,Denver Nuggets,21601149,2017-04-02T00:00:00,DEN @ MIA,W,48.0,0.534,0.31,0.081,0.2,0.557,0.241,0.11,0.217,0,0,0,0,141,904,789,112,2037,1830,979,1958,546,1,2016,2017
2016-17,1610612760,OKC,Oklahoma City Thunder,21601142,2017-04-02T00:00:00,OKC vs. CHA,L,48.0,0.536,0.143,0.229,0.239,0.552,0.416,0.175,0.143,0,0,0,0,141,890,2301,2424,1648,1776,2266,497,82,1,2016,2017
2016-17,1610612763,MEM,Memphis Grizzlies,21601143,2017-04-02T00:00:00,MEM @ LAL,L,48.0,0.581,0.175,0.149,0.186,0.512,0.318,0.149,0.396,0,0,0,0,141,392,2097,1424,2153,1212,1726,1022,2340,1,2016,2017
2016-17,1610612754,IND,Indiana Pacers,21601150,2017-04-02T00:00:00,IND @ CLE,L,58.0,0.533,0.19,0.1,0.241,0.589,0.347,0.143,0.333,0,0,0,0,3,926,1990,297,1624,2149,1961,1181,1900,1,2016,2017
2016-17,1610612759,SAS,San Antonio Spurs,21601151,2017-04-02T00:00:00,SAS vs. UTA,W,48.0,0.584,0.286,0.143,0.289,0.534,0.146,0.11,0.3,0,0,0,0,141,356,1031,1247,1004,1536,166,1972,1562,1,2016,2017
2016-17,1610612750,MIN,Minnesota Timberwolves,21601140,2017-04-01T00:00:00,MIN vs. SAC,L,48.0,0.5,0.437,0.106,0.288,0.635,0.423,0.165,0.179,0,0,0,0,141,1395,145,399,1019,2371,2285,650,248,1,2016,2017
2016-17,1610612757,POR,Portland Trail Blazers,21601141,2017-04-01T00:00:00,POR vs. PHX,W,48.0,0.549,0.337,0.118,0.34,0.542,0.381,0.168,0.318,0,0,0,0,141,716,583,633,466,1639,2134,604,1788,1,2016,2017
2016-17,1610612758,SAC,Sacramento Kings,21601140,2017-04-01T00:00:00,SAC @ MIN,W,48.0,0.635,0.423,0.165,0.179,0.5,0.437,0.106,0.288,0,0,0,0,141,86,175,1803,2202,987,2315,2058,1432,1,2016,2017
2016-17,1610612756,PHX,Phoenix Suns,21601141,2017-04-01T00:00:00,PHX @ POR,L,48.0,0.542,0.381,0.168,0.318,0.549,0.337,0.118,0.34,0,0,0,0,141,819,322,1846,669,1742,1876,1813,1986,1,2016,2017
2016-17,1610612741,CHI,Chicago Bulls,21601138,2017-04-01T00:00:00,CHI vs. ATL,W,48.0,0.541,0.165,0.124,0.2,0.506,0.189,0.134,0.288,0,0,0,0,141,824,2188,795,2037,1083,454,1374,1432,1,2016,2017
2016-17,1610612747,LAL,Los Angeles Lakers,21601137,2017-04-01T00:00:00,LAL @ LAC,L,48.0,0.467,0.333,0.122,0.298,0.63,0.493,0.182,0.212,0,0,0,0,141,1881,590,761,902,2359,2411,397,504,1,2016,2017
2016-17,1610612737,ATL,Atlanta Hawks,21601138,2017-04-01T00:00:00,ATL @ CHI,L,48.0,0.506,0.189,0.134,0.288,0.541,0.165,0.124,0.2,0,0,0,0,141,1373,1999,1076,1019,1634,270,1647,390,1,2016,2017
2016-17,1610612753,ORL,Orlando Magic,21601139,2017-04-01T00:00:00,ORL @ BKN,L,48.0,0.549,0.165,0.141,0.25,0.574,0.17,0.109,0.304,0,0,0,0,141,708,2182,1229,1488,2007,316,1986,1624,1,2016,2017
2016-17,1610612746,LAC,LA Clippers,21601137,2017-04-01T00:00:00,LAC vs. LAL,W,48.0,0.63,0.493,0.182,0.212,0.467,0.333,0.122,0.298,0,0,0,0,141,102,50,2058,1955,575,1843,1679,1555,1,2016,2017
2016-17,1610612751,BKN,Brooklyn Nets,21601139,2017-04-01T00:00:00,BKN vs. ORL,W,48.0,0.574,0.17,0.109,0.304,0.549,0.165,0.141,0.25,0,0,0,0,141,452,2143,467,824,1752,274,1221,898,1,2016,2017
2016-17,1610612738,BOS,Boston Celtics,21601129,2017-03-31T00:00:00,BOS vs. ORL,W,48.0,0.524,0.405,0.106,0.184,0.469,0.255,0.088,0.271,0,0,0,0,141,1061,230,399,2166,603,1110,2283,1229,1,2016,2017
2016-17,1610612763,MEM,Memphis Grizzlies,21601131,2017-03-31T00:00:00,MEM vs. DAL,W,48.0,0.54,0.267,0.154,0.238,0.461,0.329,0.1,0.163,0,0,0,0,141,842,1214,1544,1667,505,1815,2147,163,1,2016,2017
2016-17,1610612744,GSW,Golden State Warriors,21601136,2017-03-31T00:00:00,GSW vs. HOU,W,48.0,0.511,0.147,0.126,0.352,0.44,0.253,0.156,0.367,0,0,0,0,141,1292,2290,859,364,286,1084,844,2200,1,2016,2017
2016-17,1610612753,ORL,Orlando Magic,21601129,2017-03-31T00:00:00,ORL @ BOS,L,48.0,0.469,0.255,0.088,0.271,0.524,0.405,0.106,0.184,0,0,0,0,141,1858,1349,177,1225,1398,2230,2058,287,1,2016,2017
2016-17,1610612764,WAS,Washington Wizards,21601134,2017-03-31T00:00:00,WAS @ UTA,L,48.0,0.431,0.184,0.167,0.352,0.528,0.431,0.132,0.233,0,0,0,0,141,2233,2034,1812,364,1452,2300,1434,705,1,2016,2017
2016-17,1610612759,SAS,San Antonio Spurs,21601135,2017-03-31T00:00:00,SAS @ OKC,W,48.0,0.488,0.318,0.146,0.308,0.444,0.333,0.188,0.367,0,0,0,0,141,1589,730,1323,779,326,1843,306,2202,1,2016,2017
2016-17,1610612749,MIL,Milwaukee Bucks,21601130,2017-03-31T00:00:00,MIL vs. DET,W,53.0,0.5,0.405,0.12,0.236,0.49,0.165,0.12,0.298,0,0,0,0,17,1395,230,698,1689,904,280,1746,1555,1,2016,2017
2016-17,1610612739,CLE,Cleveland Cavaliers,21601128,2017-03-31T00:00:00,CLE vs. PHI,W,48.0,0.595,0.168,0.091,0.26,0.555,0.232,0.184,0.191,0,0,0,0,141,284,2159,191,1378,1806,873,367,338,1,2016,2017
2016-17,1610612760,OKC,Oklahoma City Thunder,21601135,2017-03-31T00:00:00,OKC vs. SAS,L,48.0,0.444,0.333,0.188,0.367,0.488,0.318,0.146,0.308,0,0,0,0,141,2133,590,2146,249,865,1726,1115,1656,1,2016,2017
2016-17,1610612755,PHI,Philadelphia 76ers,21601128,2017-03-31T00:00:00,PHI @ CLE,L,48.0,0.555,0.232,0.184,0.191,0.595,0.168,0.091,0.26,0,0,0,0,141,652,1580,2083,2118,2177,300,2264,1058,1,2016,2017
2016-17,1610612761,TOR,Toronto Raptors,21601126,2017-03-31T00:00:00,TOR vs. IND,W,48.0,0.537,0.427,0.146,0.385,0.477,0.241,0.147,0.302,0,0,0,0,141,876,166,1323,158,719,979,1062,1586,1,2016,2017
2016-17,1610612752,NYK,New York Knicks,21601133,2017-03-31T00:00:00,NYK @ MIA,W,48.0,0.513,0.213,0.152,0.214,0.458,0.301,0.151,0.321,0,0,0,0,141,1217,1789,1508,1931,474,1577,984,1812,1,2016,2017
2016-17,1610612745,HOU,Houston Rockets,21601136,2017-03-31T00:00:00,HOU @ GSW,L,48.0,0.44,0.253,0.156,0.367,0.511,0.147,0.126,0.352,0,0,0,0,141,2173,1372,1599,261,1168,169,1584,2088,1,2016,2017
2016-17,1610612758,SAC,Sacramento Kings,21601132,2017-03-31T00:00:00,SAC @ NOP,L,48.0,0.422,0.189,0.204,0.321,0.537,0.2,0.118,0.25,0,0,0,0,141,2290,1999,2312,634,1586,548,1813,898,1,2016,2017
2016-17,1610612740,NOP,New Orleans Pelicans,21601132,2017-03-31T00:00:00,NOP vs. SAC,W,48.0,0.537,0.2,0.118,0.25,0.422,0.189,0.204,0.321,0,0,0,0,141,874,1902,633,1488,171,454,144,1821,1,2016,2017
2016-17,1610612742,DAL,Dallas Mavericks,21601131,2017-03-31T00:00:00,DAL @ MEM,L,48.0,0.461,0.329,0.1,0.163,0.54,0.267,0.154,0.238,0,0,0,0,141,1956,644,297,2294,1616,1242,900,786,1,2016,2017
2016-17,1610612765,DET,Detroit Pistons,21601130,2017-03-31T00:00:00,DET @ MIL,L,53.0,0.49,0.165,0.12,0.298,0.5,0.405,0.12,0.236,0,0,0,0,17,1555,2179,698,902,987,2230,1746,764,1,2016,2017
2016-17,1610612754,IND,Indiana Pacers,21601126,2017-03-31T00:00:00,IND @ TOR,L,48.0,0.477,0.241,0.147,0.302,0.537,0.427,0.146,0.385,0,0,0,0,141,1738,1471,1371,858,1580,2293,1115,2299,1,2016,2017
2016-17,1610612743,DEN,Denver Nuggets,21601127,2017-03-31T00:00:00,DEN @ CHA,L,48.0,0.589,0.122,0.134,0.234,0.564,0.349,0.072,0.2,0,0,0,0,141,315,2373,1076,1717,1899,1968,2397,390,1,2016,2017
2016-17,1610612748,MIA,Miami Heat,21601133,2017-03-31T00:00:00,MIA vs. NYK,L,48.0,0.458,0.301,0.151,0.321,0.513,0.213,0.152,0.214,0,0,0,0,141,1981,874,1456,641,1240,669,945,518,1,2016,2017
2016-17,1610612766,CHA,Charlotte Hornets,21601127,2017-03-31T00:00:00,CHA vs. DEN,W,48.0,0.564,0.349,0.072,0.2,0.589,0.122,0.134,0.234,0,0,0,0,141,554,488,62,2037,2144,86,1374,721,1,2016,2017
