SEASON_YEAR,PLAYER_ID,PLAYER_NAME,NICKNAME,TEAM_ID,TEAM_ABBREVIATION,TEAM_NAME,GAME_ID,GAME_DATE,MATCHUP,WL,MIN,FGM,FGA,FG_PCT,FG3M,FG3A,FG3_PCT,FTM,FTA,FT_PCT,OREB,DREB,REB,AST,TOV,STL,BLK,BLKA,PF,PFD,PTS,PLUS_MINUS,NBA_FANTASY_PTS,DD2,TD3,WNBA_FANTASY_PTS,GP_RANK,W_RANK,L_RANK,W_PCT_RANK,MIN_RANK,FGM_RANK,FGA_RANK,FG_PCT_RANK,FG3M_RANK,FG3A_RANK,FG3_PCT_RANK,FTM_RANK,FTA_RANK,FT_PCT_RANK,OREB_RANK,DREB_RANK,REB_RANK,AST_RANK,TOV_RANK,STL_RANK,BLK_RANK,BLKA_RANK,PF_RANK,PFD_RANK,PTS_RANK,PLUS_MINUS_RANK,NBA_FANTASY_PTS_RANK,DD2_RANK,TD3_RANK,WNBA_FANTASY_PTS_RANK,AVAILABLE_FLAG,MIN_SEC
2023-24,204456,T.J. McConnell,T.J.,1610612754,IND,Indiana Pacers,0042300126,2024-05-02T00:00:00,IND vs. MIL,W,50.8,15.6,20.0,0.778,4.4,4.4,1.0,8.9,8.9,1.0,0.0,4.4,4.4,20.0,2.2,8.9,0.0,0.0,8.9,8.9,44.4,48.9,104.2,0,0,91.1,1,1,852,1,823,125,509,128,306,1028,1,141,238,1,842,1025,1227,9,672,20,538,564,174,165,76,118,11,150,13,15,1,22:51
2023-24,203081,Damian Lillard,Damian,1610612749,MIL,Milwaukee Bucks,0042300126,2024-05-02T00:00:00,MIL @ IND,L,51.0,10.3,23.5,0.438,5.9,17.6,0.333,14.7,14.7,1.0,0.0,2.9,2.9,5.9,4.4,0.0,0.0,1.5,1.5,8.8,41.2,-8.8,49.1,0,0,55.9,1,835,1,835,766,435,337,831,166,67,525,34,72,1,842,1215,1362,493,286,701,538,392,1214,167,113,1029,567,150,13,326,1,34:40
2023-24,202699,Tobias Harris,Tobias,1610612755,PHI,Philadelphia 76ers,0042300116,2024-05-02T00:00:00,PHI vs. NYK,L,51.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,7.0,5.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-17.5,16.3,0,0,12.3,1,835,1,835,632,1355,1533,1355,879,1271,879,797,847,797,842,661,906,570,935,701,538,564,1279,1106,1400,1207,1478,150,13,1521,1,29:20
2023-24,1631260,AJ Green,AJ,1610612749,MIL,Milwaukee Bucks,0042300126,2024-05-02T00:00:00,MIL @ IND,L,48.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.1,0.0,0.0,-18.2,0.0,0,0,0.0,1,835,1,835,1240,1355,1548,1355,879,1271,879,797,847,797,842,1378,1455,1167,935,701,538,564,157,1106,1400,1216,1587,150,13,1588,1,5:22
2023-24,1630174,Aaron Nesmith,Aaron,1610612754,IND,Indiana Pacers,0042300126,2024-05-02T00:00:00,IND vs. MIL,W,51.8,8.8,17.5,0.5,5.3,12.3,0.429,3.5,3.5,1.0,0.0,5.3,5.3,1.8,1.8,0.0,0.0,0.0,8.8,7.0,26.3,26.3,33.5,0,0,38.6,1,1,852,1,570,588,675,523,221,250,425,508,636,1,842,895,1117,1060,745,701,538,564,176,291,480,280,1069,150,13,849,1,29:31
2023-24,1627783,Pascal Siakam,Pascal,1610612754,IND,Indiana Pacers,0042300126,2024-05-02T00:00:00,IND vs. MIL,W,51.0,13.0,21.7,0.6,1.4,4.3,0.333,0.0,0.0,0.0,1.4,8.7,10.1,5.8,1.4,1.4,0.0,0.0,5.8,2.9,27.5,27.5,51.3,0,0,47.8,1,1,852,1,757,244,422,303,771,1033,525,797,847,797,709,467,580,511,828,558,538,564,437,803,443,265,515,150,13,536,1,35:11
2023-24,1626166,Cameron Payne,Cameron,1610612755,PHI,Philadelphia 76ers,0042300116,2024-05-02T00:00:00,PHI vs. NYK,L,50.0,6.5,25.8,0.25,6.5,19.4,0.333,0.0,0.0,0.0,0.0,6.5,6.5,9.7,0.0,3.2,0.0,0.0,6.5,0.0,19.4,-9.7,51.3,0,0,48.4,1,835,1,835,1005,872,236,1216,126,49,525,797,847,797,842,743,984,191,935,202,538,564,360,1106,786,1056,516,150,13,520,1,15:30
2023-24,1628392,Isaiah Hartenstein,Isaiah,1610612752,NYK,New York Knicks,0042300116,2024-05-02T00:00:00,NYK @ PHI,W,54.3,12.7,23.6,0.538,0.0,0.0,0.0,0.0,0.0,0.0,9.1,7.3,16.4,3.6,5.5,0.0,3.6,0.0,9.1,3.6,25.5,-3.6,56.0,0,0,52.7,1,1,852,1,191,257,335,478,879,1271,879,797,847,797,74,625,202,797,175,701,145,564,157,674,515,916,385,150,13,390,1,29:52
2023-24,201587,Nicolas Batum,Nicolas,1610612755,PHI,Philadelphia 76ers,0042300116,2024-05-02T00:00:00,PHI vs. NYK,L,52.9,9.6,13.5,0.714,5.8,9.6,0.6,5.8,7.7,0.75,5.8,7.7,13.5,3.8,1.9,0.0,1.9,0.0,5.8,5.8,30.8,-11.5,56.5,0,0,57.7,1,835,1,835,376,497,1015,163,178,453,172,313,311,480,175,571,330,755,720,701,307,564,444,407,344,1098,371,150,13,288,1,27:31
2023-24,1630178,Tyrese Maxey,Tyrese,1610612755,PHI,Philadelphia 76ers,0042300116,2024-05-02T00:00:00,PHI vs. NYK,L,52.4,7.3,22.0,0.333,1.2,7.3,0.167,4.9,4.9,1.0,1.2,4.9,6.1,6.1,1.2,2.4,0.0,4.9,2.4,4.9,20.7,-4.9,43.3,0,0,39.0,1,835,1,835,448,753,410,1040,844,694,822,397,512,1,805,959,1026,469,914,349,538,57,1077,506,712,941,753,150,13,836,1,42:57
2023-24,1641748,Andre Jackson Jr.,Andre,1610612749,MIL,Milwaukee Bucks,0042300126,2024-05-02T00:00:00,MIL @ IND,L,52.2,10.0,10.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,10.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,20.0,-30.0,32.0,0,0,30.0,1,835,1,835,492,456,1246,1,879,1271,879,797,847,797,842,354,586,1167,935,701,538,564,14,1106,736,1378,1114,150,13,1137,1,5:13
2023-24,201568,Danilo Gallinari,Danilo,1610612749,MIL,Milwaukee Bucks,0042300126,2024-05-02T00:00:00,MIL @ IND,L,46.9,0.0,0.0,0.0,0.0,0.0,0.0,12.5,25.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.5,12.5,-125.0,12.5,0,0,12.5,1,835,1,835,1498,1355,1548,1355,879,1271,879,55,18,632,842,1378,1455,1167,935,701,538,564,1279,48,1090,1660,1523,150,13,1510,1,3:45
2023-24,1627741,Buddy Hield,Buddy,1610612755,PHI,Philadelphia 76ers,0042300116,2024-05-02T00:00:00,PHI vs. NYK,L,51.1,14.3,23.8,0.6,14.3,21.4,0.667,4.8,4.8,1.0,4.8,4.8,9.5,2.4,2.4,0.0,0.0,0.0,2.4,2.4,47.6,28.6,60.2,0,0,73.8,1,835,1,835,722,163,324,303,9,36,111,413,526,1,245,972,632,977,631,701,538,564,1090,905,52,250,285,150,13,71,1,21:28
2023-24,1630543,Isaiah Jackson,Isaiah,1610612754,IND,Indiana Pacers,0042300126,2024-05-02T00:00:00,IND vs. MIL,W,49.6,4.8,4.8,1.0,0.0,0.0,0.0,9.5,14.3,0.667,0.0,19.0,19.0,0.0,0.0,0.0,0.0,0.0,14.3,14.3,19.0,9.5,41.9,0,0,38.1,1,1,852,1,1084,1047,1506,1,879,1271,879,113,77,543,842,43,119,1167,935,701,538,564,51,29,799,578,790,150,13,865,1,10:25
2023-24,203954,Joel Embiid,Joel,1610612755,PHI,Philadelphia 76ers,0042300116,2024-05-02T00:00:00,PHI vs. NYK,L,53.0,15.8,32.9,0.48,2.6,6.6,0.4,17.1,17.1,1.0,6.6,10.5,17.1,2.6,6.6,1.3,1.3,2.6,7.9,10.5,51.3,-2.6,77.1,1,0,78.9,1,835,1,835,358,113,79,742,560,784,449,23,48,1,147,316,165,936,116,610,434,204,225,90,27,895,81,1,13,38,1,40:19
2023-24,1630194,Paul Reed,Paul,1610612755,PHI,Philadelphia 76ers,0042300116,2024-05-02T00:00:00,PHI vs. NYK,L,50.0,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.3,13.3,26.7,0.0,0.0,6.7,6.7,6.7,6.7,0.0,0.0,-6.7,72.0,0,0,53.3,1,835,1,835,987,1355,1449,1355,879,1271,879,797,847,797,29,152,32,1167,935,36,41,32,331,1106,1400,981,117,150,13,376,1,7:30
2023-24,1627736,Malik Beasley,Malik,1610612749,MIL,Milwaukee Bucks,0042300126,2024-05-02T00:00:00,MIL @ IND,L,46.3,2.0,10.2,0.2,0.0,4.1,0.0,0.0,0.0,0.0,2.0,2.0,4.1,2.0,2.0,2.0,0.0,0.0,2.0,0.0,4.1,-38.8,16.1,0,0,14.3,1,835,1,835,1539,1325,1240,1290,879,1066,879,797,847,797,611,1311,1259,1030,693,422,538,564,1158,1106,1383,1462,1480,150,13,1485,1,22:41
2023-24,203648,Thanasis Antetokounmpo,Thanasis,1610612749,MIL,Milwaukee Bucks,0042300126,2024-05-02T00:00:00,MIL @ IND,L,42.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.7,0.0,0.0,16.7,0.0,0.0,-33.3,50.0,0,0,33.3,1,835,1,835,1639,1355,1548,1355,879,1271,879,797,847,797,842,1378,1455,1167,935,2,538,564,26,1106,1400,1404,540,150,13,1007,1,2:32
2023-24,200768,Kyle Lowry,Kyle,1610612755,PHI,Philadelphia 76ers,0042300116,2024-05-02T00:00:00,PHI vs. NYK,L,51.2,0.0,8.0,0.0,0.0,8.0,0.0,0.0,0.0,0.0,0.0,8.0,8.0,12.0,4.0,0.0,4.0,0.0,8.0,4.0,0.0,-36.0,35.6,0,0,28.0,1,835,1,835,712,1355,1392,1355,879,613,879,797,847,797,842,550,793,100,327,701,124,564,215,609,1400,1437,1006,150,13,1202,1,12:48
2023-24,1626167,Myles Turner,Myles,1610612754,IND,Indiana Pacers,0042300126,2024-05-02T00:00:00,IND vs. MIL,W,54.5,2.3,14.0,0.167,0.0,7.0,0.0,7.0,9.3,0.75,4.7,7.0,11.6,2.3,2.3,0.0,2.3,0.0,9.3,4.7,11.6,27.9,33.7,0,0,30.2,1,1,852,1,172,1309,972,1320,879,727,879,244,217,480,255,665,458,984,650,701,264,564,153,531,1133,260,1064,150,13,1133,1,23:27
2023-24,1626192,Pat Connaughton,Pat,1610612749,MIL,Milwaukee Bucks,0042300126,2024-05-02T00:00:00,MIL @ IND,L,49.8,3.0,12.1,0.25,3.0,6.1,0.5,0.0,0.0,0.0,3.0,12.1,15.2,3.0,3.0,0.0,0.0,3.0,3.0,0.0,9.1,-39.4,28.8,0,0,30.3,1,835,1,835,1046,1225,1113,1216,471,844,233,797,847,797,422,224,238,862,484,701,538,149,933,1106,1215,1468,1209,150,13,1128,1,16:26
2023-24,1630167,Obi Toppin,Obi,1610612754,IND,Indiana Pacers,0042300126,2024-05-02T00:00:00,IND vs. MIL,W,49.9,16.3,30.6,0.533,6.1,20.4,0.3,4.1,4.1,1.0,4.1,12.2,16.3,4.1,4.1,0.0,2.0,0.0,2.0,2.0,42.9,18.4,70.6,0,0,73.5,1,1,852,1,1022,101,114,490,150,39,659,464,577,1,306,219,204,710,319,701,294,564,1158,957,90,405,131,150,13,75,1,24:27
2023-24,1628978,Donte DiVincenzo,Donte,1610612752,NYK,New York Knicks,0042300116,2024-05-02T00:00:00,NYK @ PHI,W,52.7,8.8,19.8,0.444,5.5,9.9,0.556,2.2,2.2,1.0,2.2,2.2,4.4,7.7,1.1,2.2,3.3,2.2,1.1,1.1,25.3,3.3,57.5,0,0,53.8,1,1,852,1,397,587,543,801,202,428,223,691,795,1,587,1301,1233,322,933,400,172,286,1276,1103,526,733,349,150,13,362,1,48:00
2023-24,201976,Patrick Beverley,Patrick,1610612749,MIL,Milwaukee Bucks,0042300126,2024-05-02T00:00:00,MIL @ IND,L,51.6,3.9,14.3,0.273,0.0,3.9,0.0,0.0,0.0,0.0,0.0,2.6,2.6,6.5,0.0,0.0,0.0,1.3,1.3,3.9,7.8,-14.3,20.6,0,0,16.9,1,835,1,835,597,1143,926,1207,879,1083,879,797,847,797,842,1260,1392,424,935,701,538,474,1243,633,1280,1152,1399,150,13,1443,1,39:45
2023-24,1641753,Chris Livingston,Chris,1610612749,MIL,Milwaukee Bucks,0042300126,2024-05-02T00:00:00,MIL @ IND,L,50.0,20.0,20.0,1.0,0.0,0.0,0.0,0.0,60.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,40.0,-40.0,40.0,0,0,40.0,1,835,1,835,987,26,509,1,879,1271,879,797,3,797,842,1378,1455,1167,935,701,538,564,1279,3,138,1473,862,150,13,794,1,2:30
2023-24,1626171,Bobby Portis,Bobby,1610612749,MIL,Milwaukee Bucks,0042300126,2024-05-02T00:00:00,MIL @ IND,L,51.3,11.4,24.3,0.471,1.4,1.4,1.0,4.3,10.0,0.429,8.6,12.9,21.4,2.9,2.9,0.0,0.0,0.0,2.9,8.6,28.6,-14.3,55.7,1,0,54.3,1,835,1,835,677,349,304,750,774,1260,1,448,187,779,87,174,80,893,519,701,538,564,965,180,400,1152,394,1,13,354,1,35:55
2023-24,1628404,Josh Hart,Josh,1610612752,NYK,New York Knicks,0042300116,2024-05-02T00:00:00,NYK @ PHI,W,52.2,5.6,12.4,0.455,3.4,5.6,0.6,3.4,3.4,1.0,6.7,9.0,15.7,7.9,2.2,0.0,0.0,0.0,2.2,3.4,18.0,7.9,46.4,1,0,44.9,1,1,852,1,472,959,1095,785,439,901,172,522,652,1,140,436,218,313,668,701,538,564,1125,721,854,619,656,1,13,634,1,46:29
2023-24,1641716,Jarace Walker,Jarace,1610612754,IND,Indiana Pacers,0042300126,2024-05-02T00:00:00,IND vs. MIL,W,50.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,40.0,30.0,0,0,20.0,1,1,852,1,987,1355,1548,1355,879,1271,879,797,847,797,842,1378,1455,9,935,701,538,564,1279,1106,1400,158,1168,150,13,1389,1,2:30
2023-24,1641767,Ben Sheppard,Ben,1610612754,IND,Indiana Pacers,0042300126,2024-05-02T00:00:00,IND vs. MIL,W,51.4,2.7,8.1,0.333,2.7,5.4,0.5,0.0,0.0,0.0,0.0,10.8,10.8,2.7,0.0,0.0,0.0,0.0,2.7,0.0,8.1,21.6,25.1,0,0,24.3,1,1,852,1,665,1279,1384,1040,548,936,233,797,847,797,842,298,526,920,935,701,538,564,997,1106,1266,346,1303,150,13,1304,1,19:00
2023-24,201950,Jrue Holiday,Jrue,1610612738,BOS,Boston Celtics,0042300105,2024-05-01T00:00:00,BOS vs. MIA,W,49.3,4.3,7.2,0.6,2.9,5.8,0.5,2.9,2.9,1.0,4.3,4.3,8.7,7.2,2.9,1.4,0.0,0.0,4.3,2.9,14.5,31.9,37.2,0,0,36.2,1,1,852,1,1145,1088,1432,303,499,878,233,575,696,1,278,1034,707,355,514,558,538,564,660,803,1027,217,955,150,13,934,1,34:01
2023-24,1631107,Nikola Jović,Nikola,1610612748,MIA,Miami Heat,0042300105,2024-05-01T00:00:00,MIA @ BOS,L,50.3,5.5,12.7,0.429,0.0,5.5,0.0,3.6,3.6,1.0,0.0,12.7,12.7,7.3,0.0,0.0,0.0,0.0,3.6,5.5,14.5,-23.6,40.7,0,0,34.5,1,835,1,835,927,978,1064,842,879,932,879,500,626,1,842,177,375,353,935,701,538,564,813,440,1024,1312,831,150,13,982,1,27:40
2023-24,1630527,Brandon Boston,Brandon,1610612746,LAC,LA Clippers,0042300175,2024-05-01T00:00:00,LAC vs. DAL,L,47.2,8.3,16.7,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.3,8.3,8.3,0.0,0.0,0.0,0.0,16.7,0.0,16.7,0.0,39.2,0,0,33.3,1,835,1,835,1464,635,722,523,879,1271,879,797,847,797,842,495,744,262,935,701,538,564,26,1106,918,786,892,150,13,1007,1,5:40
2023-24,1628467,Maxi Kleber,Maxi,1610612742,DAL,Dallas Mavericks,0042300175,2024-05-01T00:00:00,DAL @ LAC,W,48.8,12.8,17.9,0.714,12.8,17.9,0.714,0.0,0.0,0.0,0.0,7.7,7.7,2.6,2.6,0.0,0.0,0.0,5.1,0.0,38.5,43.6,49.0,0,0,61.5,1,1,852,1,1237,252,651,163,12,62,104,797,847,797,842,571,816,950,585,701,538,564,538,1106,159,137,571,150,13,215,1,19:02
2023-24,1628436,Luke Kornet,Luke,1610612738,BOS,Boston Celtics,0042300105,2024-05-01T00:00:00,BOS vs. MIA,W,49.2,2.7,2.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.7,16.2,18.9,5.4,2.7,0.0,2.7,0.0,2.7,0.0,5.4,56.8,41.6,0,0,35.1,1,1,852,1,1157,1279,1542,1,879,1271,879,797,847,797,490,84,124,559,549,701,211,564,997,1106,1358,65,798,150,13,959,1,18:12
2023-24,201566,Russell Westbrook,Russell,1610612746,LAC,LA Clippers,0042300175,2024-05-01T00:00:00,LAC vs. DAL,L,49.8,6.3,34.4,0.182,0.0,9.4,0.0,6.3,6.3,1.0,3.1,12.5,15.6,0.0,3.1,0.0,0.0,3.1,0.0,3.1,18.8,-40.6,34.4,0,0,34.4,1,835,1,835,1036,884,50,1319,879,477,879,278,403,1,414,187,223,1167,468,701,538,143,1279,751,814,1481,1037,150,13,988,1,15:57
2023-24,1630202,Payton Pritchard,Payton,1610612738,BOS,Boston Celtics,0042300105,2024-05-01T00:00:00,BOS vs. MIA,W,52.0,3.8,15.4,0.25,0.0,5.8,0.0,5.8,7.7,0.75,0.0,5.8,5.8,5.8,1.9,0.0,0.0,0.0,1.9,3.8,13.5,36.5,27.1,0,0,25.0,1,1,852,1,539,1147,854,1216,879,880,879,313,311,480,842,829,1062,515,720,701,538,564,1167,640,1067,178,1255,150,13,1270,1,27:01
2023-24,1629130,Duncan Robinson,Duncan,1610612748,MIA,Miami Heat,0042300105,2024-05-01T00:00:00,MIA @ BOS,L,52.9,3.0,9.1,0.333,0.0,6.1,0.0,0.0,0.0,0.0,0.0,3.0,3.0,6.1,3.0,0.0,0.0,0.0,6.1,0.0,6.1,-51.5,15.8,0,0,15.2,1,835,1,835,372,1225,1320,1040,879,844,879,797,847,797,842,1198,1352,473,484,701,538,564,406,1106,1333,1564,1485,150,13,1472,1,17:28
2023-24,1629029,Luka Dončić,Luka,1610612742,DAL,Dallas Mavericks,0042300175,2024-05-01T00:00:00,DAL @ LAC,W,50.7,18.2,33.8,0.538,2.6,10.4,0.25,6.5,6.5,1.0,1.3,7.8,9.1,13.0,2.6,1.3,0.0,0.0,5.2,9.1,45.5,36.4,77.1,1,0,72.7,1,1,852,1,842,53,55,478,569,381,682,268,389,1,766,566,655,68,575,620,538,564,527,144,66,180,78,1,13,79,1,39:02
2023-24,1628369,Jayson Tatum,Jayson,1610612738,BOS,Boston Celtics,0042300105,2024-05-01T00:00:00,BOS vs. MIA,W,49.4,6.2,13.8,0.444,3.1,6.2,0.5,9.2,13.8,0.667,0.0,18.5,18.5,4.6,3.1,0.0,1.5,0.0,3.1,6.2,24.6,53.8,55.2,1,0,53.8,1,1,852,1,1126,908,982,801,466,833,233,128,84,543,842,48,137,651,476,701,357,564,927,366,566,75,407,1,13,362,1,32:06
2023-24,1630639,A.J. Lawson,A.J.,1610612742,DAL,Dallas Mavericks,0042300175,2024-05-01T00:00:00,DAL @ LAC,W,51.5,9.1,18.2,0.5,9.1,18.2,0.5,0.0,0.0,0.0,9.1,0.0,9.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,27.3,0.0,38.2,0,0,45.5,1,1,852,1,612,544,630,523,50,58,233,797,847,797,74,1378,655,1167,935,701,538,564,1279,1106,448,786,926,150,13,610,1,5:40
2023-24,1629023,P.J. Washington,P.J.,1610612742,DAL,Dallas Mavericks,0042300175,2024-05-01T00:00:00,DAL @ LAC,W,50.4,1.7,11.9,0.143,0.0,6.8,0.0,0.0,3.4,0.0,1.7,6.8,8.5,3.4,1.7,0.0,1.7,0.0,3.4,1.7,3.4,22.0,22.0,0,0,18.6,1,1,852,1,905,1340,1134,1338,879,758,879,797,649,797,661,687,735,833,762,701,332,564,870,1003,1392,340,1370,150,13,1414,1,29:45
2023-24,203957,Danté Exum,Danté,1610612742,DAL,Dallas Mavericks,0042300175,2024-05-01T00:00:00,DAL @ LAC,W,50.1,10.0,20.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,5.0,20.0,0.0,0.0,0.0,0.0,0.0,0.0,20.0,5.0,56.0,0,0,45.0,1,1,852,1,974,456,509,523,879,1271,879,797,847,797,842,936,1154,9,935,701,538,564,1279,1106,736,688,385,150,13,631,1,10:01
2023-24,1641726,Dereck Lively II,Dereck,1610612742,DAL,Dallas Mavericks,0042300175,2024-05-01T00:00:00,DAL @ LAC,W,50.1,10.2,10.2,1.0,0.0,0.0,0.0,4.1,4.1,1.0,4.1,10.2,14.3,2.0,4.1,0.0,2.0,0.0,8.2,2.0,24.5,49.0,46.7,0,0,44.9,1,1,852,1,977,446,1240,1,879,1271,879,464,577,1,306,349,272,1030,319,701,294,564,210,957,570,116,642,150,13,635,1,24:32
2023-24,1629655,Daniel Gafford,Daniel,1610612742,DAL,Dallas Mavericks,0042300175,2024-05-01T00:00:00,DAL @ LAC,W,50.2,5.3,10.5,0.5,0.0,0.0,0.0,10.5,15.8,0.667,2.6,10.5,13.2,0.0,0.0,2.6,2.6,0.0,0.0,7.9,21.1,21.1,52.6,0,0,44.7,1,1,852,1,948,992,1209,523,879,1271,879,87,56,543,499,316,350,1167,935,302,222,564,1279,219,693,354,478,150,13,639,1,19:04
2023-24,1630573,Sam Hauser,Sam,1610612738,BOS,Boston Celtics,0042300105,2024-05-01T00:00:00,BOS vs. MIA,W,51.0,15.0,25.0,0.6,12.5,20.0,0.625,0.0,0.0,0.0,0.0,12.5,12.5,2.5,0.0,0.0,0.0,0.0,0.0,0.0,42.5,62.5,61.3,0,0,70.0,1,1,852,1,770,144,259,303,13,40,167,797,847,797,842,187,379,960,935,701,538,564,1279,1106,98,35,256,150,13,105,1,20:23
2023-24,1630531,Jaden Springer,Jaden,1610612738,BOS,Boston Celtics,0042300105,2024-05-01T00:00:00,BOS vs. MIA,W,57.5,7.1,7.1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.1,7.1,0.0,7.1,0.0,0.0,0.0,7.1,7.1,14.3,28.6,15.7,0,0,21.4,1,1,852,1,64,774,1434,1,879,1271,879,797,847,797,842,636,881,1167,85,701,538,564,280,272,1030,250,1486,150,13,1366,1,8:03
2023-24,1628997,Caleb Martin,Caleb,1610612748,MIA,Miami Heat,0042300105,2024-05-01T00:00:00,MIA @ BOS,L,49.7,5.5,12.3,0.444,1.4,6.8,0.2,1.4,1.4,1.0,1.4,4.1,5.5,1.4,0.0,0.0,0.0,1.4,4.1,2.7,13.7,-47.9,22.3,0,0,21.9,1,835,1,835,1066,975,1096,801,791,751,772,768,834,1,731,1071,1102,1131,935,701,538,433,708,839,1059,1530,1362,150,13,1356,1,36:16
2023-24,1628389,Bam Adebayo,Bam,1610612748,MIA,Miami Heat,0042300105,2024-05-01T00:00:00,MIA @ BOS,L,49.3,13.7,35.6,0.385,1.4,4.1,0.333,2.7,2.7,1.0,0.0,6.8,6.8,8.2,4.1,2.7,0.0,1.4,1.4,1.4,31.5,-43.8,56.2,0,0,53.4,1,835,1,835,1141,202,39,977,791,1062,525,605,727,1,842,679,923,285,312,272,538,433,1226,1056,317,1509,382,150,13,374,1,36:00
2023-24,1628464,Daniel Theis,Daniel,1610612746,LAC,LA Clippers,0042300175,2024-05-01T00:00:00,LAC vs. DAL,L,48.9,11.1,11.1,1.0,11.1,11.1,1.0,0.0,0.0,0.0,0.0,11.1,11.1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,33.3,22.2,46.7,0,0,55.6,1,835,1,835,1216,366,1171,1,24,319,1,797,847,797,842,270,486,1167,935,701,538,564,1279,1106,251,334,644,150,13,331,1,4:24
2023-24,1630214,Xavier Tillman,Xavier,1610612738,BOS,Boston Celtics,0042300105,2024-05-01T00:00:00,BOS vs. MIA,W,54.6,7.7,7.7,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.7,7.7,7.7,0.0,7.7,7.7,0.0,7.7,0.0,15.4,23.1,82.3,0,0,61.5,1,1,852,1,162,703,1401,1,879,1271,879,797,847,797,842,571,816,322,935,25,25,564,234,1106,983,323,46,150,13,215,1,7:06
2023-24,1629599,Amir Coffey,Amir,1610612746,LAC,LA Clippers,0042300175,2024-05-01T00:00:00,LAC vs. DAL,L,51.2,1.9,11.5,0.167,1.9,7.7,0.25,0.0,0.0,0.0,0.0,1.9,1.9,0.0,1.9,1.9,0.0,0.0,0.0,1.9,5.8,-21.2,11.9,0,0,13.5,1,835,1,835,699,1332,1148,1320,692,645,682,797,847,797,842,1322,1427,1167,720,443,538,564,1279,972,1348,1273,1532,150,13,1499,1,26:38
2023-24,1629004,Svi Mykhailiuk,Svi,1610612738,BOS,Boston Celtics,0042300105,2024-05-01T00:00:00,BOS vs. MIA,W,57.0,0.0,11.8,0.0,0.0,11.8,0.0,0.0,0.0,0.0,5.9,0.0,5.9,5.9,5.9,5.9,0.0,0.0,5.9,0.0,0.0,5.9,27.6,0,0,23.5,1,1,852,1,83,1355,1138,1355,879,273,879,797,847,797,169,1378,1047,493,144,53,538,564,421,1106,1400,665,1237,150,13,1318,1,9:41
2023-24,1627826,Ivica Zubac,Ivica,1610612746,LAC,LA Clippers,0042300175,2024-05-01T00:00:00,LAC vs. DAL,L,48.5,13.2,15.1,0.875,0.0,0.0,0.0,1.9,1.9,1.0,1.9,9.4,11.3,3.8,1.9,1.9,0.0,0.0,7.5,3.8,28.3,-34.0,51.3,0,0,47.2,1,835,1,835,1296,232,879,104,879,1271,879,710,802,1,630,402,478,768,724,447,538,564,250,652,418,1424,514,150,13,559,1,25:41
2023-24,200782,P.J. Tucker,P.J.,1610612746,LAC,LA Clippers,0042300175,2024-05-01T00:00:00,LAC vs. DAL,L,49.7,4.8,4.8,1.0,4.8,4.8,1.0,0.0,0.0,0.0,4.8,0.0,4.8,0.0,0.0,0.0,0.0,0.0,4.8,4.8,14.3,-47.6,20.0,0,0,23.8,1,835,1,835,1065,1047,1506,1,270,998,1,797,847,797,245,1378,1185,1167,935,701,538,564,589,521,1030,1528,1411,150,13,1315,1,10:26
2023-24,1630182,Josh Green,Josh,1610612742,DAL,Dallas Mavericks,0042300175,2024-05-01T00:00:00,DAL @ LAC,W,48.3,2.7,8.1,0.333,2.7,8.1,0.333,2.7,2.7,1.0,0.0,5.4,5.4,0.0,0.0,2.7,0.0,0.0,0.0,5.4,10.8,10.8,25.4,0,0,24.3,1,1,852,1,1324,1279,1384,1040,548,602,525,613,731,1,842,883,1111,1167,935,286,538,564,1279,441,1170,548,1293,150,13,1304,1,17:52
